rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,B,Y,84.26,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,64.57,90.58,3023,信邦,TWSE,電子零組件,336.5,AUTO:AI,3-5日延續,催化觀察,未明確,"法人占比 -28.19% / 5日 2.11%；外資 -1,545 張，投信 +979 張，自營 +23 張；分點主力 -250 張，占比 -6.28%；籌碼4日上升 1/3，20日報酬 2.28%，距60日高點 -4.81%",1,回踩承接,業績成長,17.59,16.7,3,2.11,-6.28,2.28,23.71,1.71,-4.81,7.0,11.21,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐,核心 7/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
12,B,Y,82.06,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,71.4,76.07,6829,千附精密,TPEX,櫃半導體,233.5,軍工,3-5日延續,催化觀察,②短炒拉轎,法人占比 45.91% / 5日 4.11%；外資 +296 張，投信 +0 張，自營 +24 張；分點主力 +324 張，占比 15.70%；籌碼4日上升 3/3，20日報酬 15.59%，距60日高點 -18.78%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高,3,結構未完成,業績成長,37.24,57.51,3,4.11,15.7,15.59,84.58,1.77,-18.78,4.0,12.5,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,MA20 在 MA60 之上,核心 7/8，加分 2/2；型態 早期起漲；結構 結構未完成；題材 軍工；資金 ②短炒拉轎；訊號 3-5日延續
13,A,N,85.06,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,6,2,62.9,71.65,8227,巨有科技,TPEX,櫃半導體,208.0,一般,3-5日延續,催化觀察,未明確,法人占比 -3.70% / 5日 -2.02%；外資 -81 張，投信 +50 張，自營 -14 張；分點主力 -8 張，占比 -0.29%；籌碼4日上升 1/3，20日報酬 2.46%，距60日高點 -16.47%；外資方向與5日法人方向一致,1,整理待確認,業績成長,75.61,112.23,3,-2.02,-0.29,2.46,67.74,1.71,-16.47,5.0,11.04,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,,核心 8/8，加分 2/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
14,A,N,84.58,early,早期起漲,Y,N,early,早期起漲,N,N,,,8,6,2,61.48,71.06,6788,華景電,TPEX,櫃半導體,445.0,一般,待確認,暫不出手,未明確,法人占比 17.88% / 5日 7.11%；外資 +146 張，投信 +2 張，自營 +17 張；分點主力 -30 張，占比 -3.53%；籌碼4日上升 2/3，20日報酬 3.37%，距60日高點 -18.94%；外資方向與5日法人方向一致,2,結構未完成,業績成長,24.96,9.52,3,7.11,-3.53,3.37,11.25,0.63,-18.94,6.0,15.15,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,,核心 8/8，加分 2/2；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 待確認
15,A,N,84.03,early,早期起漲,Y,N,early,早期起漲,Y,N,continuation,強勢續攻,8,6,2,61.5,68.27,6907,雅特力-KY,TPEX,櫃半導體,170.5,機器人,待確認,暫不出手,未明確,法人占比 17.90% / 5日 -4.95%；外資 +344 張，投信 +0 張，自營 +5 張；分點主力 +790 張，占比 49.72%；籌碼4日上升 1/3，20日報酬 0.89%，距60日高點 -3.13%；分點主力買超占比偏高,1,回踩承接,轉虧為盈,76.42,87.43,3,-4.95,49.72,0.89,43.28,0.62,-3.13,5.0,13.28,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 機器人；資金 未明確；訊號 待確認
16,A,N,82.06,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,6,2,61.9,57.93,6223,旺矽,TPEX,櫃半導體,7380.0,AI,待確認,暫不出手,未明確,法人占比 16.88% / 5日 5.16%；外資 +40 張，投信 +54 張，自營 -2 張；分點主力 +49 張，占比 8.42%；籌碼4日上升 3/3，20日報酬 28.01%，距60日高點 -0.27%；外資方向與5日法人方向一致,3,平台突破,業績成長,57.81,49.68,3,5.16,8.42,28.01,65.1,0.61,-0.27,12.0,16.59,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,,核心 8/8，加分 2/2；型態 早期起漲；結構 平台突破；題材 AI；資金 未明確；訊號 待確認
17,A,N,82.0,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,6,2,63.09,56.15,5536,聖暉*,TPEX,櫃其他電子,1430.0,AI,待確認,暫不出手,未明確,法人占比 7.46% / 5日 3.46%；外資 +144 張，投信 -70 張，自營 -18 張；分點主力 +8 張，占比 1.20%；籌碼4日上升 0/3，20日報酬 26.55%，距60日高點 -4.03%；外資方向與5日法人方向一致,0,回踩承接,業績成長,27.8,34.36,3,3.46,1.2,26.55,105.76,0.65,-4.03,10.0,16.14,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 估值不極端 | 量比介於 0.5 到 3.2 | 20日報酬為正,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
18,C,N,81.2,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,72.35,90.56,2449,京元電子,TWSE,半導體,335.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -11.39% / 5日 8.96%；外資 -10,041 張，投信 +1,254 張，自營 -162 張；分點主力 +5,670 張，占比 24.48%；籌碼4日上升 1/3，20日報酬 8.24%，距60日高點 -8.09%；分點主力買超占比偏高",1,回踩承接,業績成長,36.61,35.74,3,8.96,24.48,8.24,21.82,0.94,-8.09,15.0,10.45,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
19,C,N,79.24,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,71.89,81.36,2383,台光電,TWSE,電子零組件,6080.0,AI,3-5日延續,催化觀察,未明確,法人占比 27.49% / 5日 3.25%；外資 +335 張，投信 +115 張，自營 +38 張；分點主力 -80 張，占比 -8.72%；籌碼4日上升 2/3，20日報酬 24.46%，距60日高點 0.00%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,2,平台突破,業績成長,120.69,109.65,3,3.25,-8.72,24.46,88.82,1.59,0.0,12.0,12.68,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
20,C,N,79.13,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,63.21,91.64,4961,天鈺,TWSE,半導體,173.0,一般,3-5日延續,催化觀察,②短炒拉轎,法人占比 34.74% / 5日 8.94%；外資 +394 張，投信 +149 張，自營 +11 張；分點主力 +451 張，占比 36.28%；籌碼4日上升 2/3，20日報酬 2.67%，距60日高點 -7.73%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高,2,回踩承接,業績成長,24.76,7.17,2,8.94,36.28,2.67,13.44,1.23,-7.73,4.0,8.3,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 ②短炒拉轎；訊號 3-5日延續
21,C,N,78.81,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,early,早期起漲,6,6,2,67.56,84.58,6139,亞翔,TWSE,其他電子,948.0,AI,3-5日延續,催化觀察,未明確,法人占比 13.81% / 5日 -3.37%；外資 -61 張，投信 +550 張，自營 +12 張；分點主力 +454 張，占比 7.31%；籌碼4日上升 1/3，20日報酬 17.33%，距60日高點 -3.95%；外資方向與5日法人方向一致,1,回踩承接,業績成長,103.26,73.77,3,-3.37,7.31,17.33,56.69,1.08,-3.95,14.0,10.35,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 強勢續攻；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
22,C,N,78.47,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,65.28,85.75,2467,志聖,TWSE,電子零組件,615.0,CoPoS,3-5日延續,催化觀察,未明確,法人占比 -53.76% / 5日 8.58%；外資 -748 張，投信 -50 張，自營 -67 張；分點主力 +413 張，占比 19.01%；籌碼4日上升 1/3，20日報酬 6.03%，距60日高點 -11.13%；分點主力買超占比偏高,1,整理待確認,業績成長,74.55,79.71,3,8.58,19.01,6.03,24.62,1.35,-11.13,7.0,11.19,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
23,C,N,77.84,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,63.81,84.46,5434,崇越,TWSE,電子通路,531.0,AI,3-5日延續,催化觀察,未明確,法人占比 -3.40% / 5日 7.35%；外資 -736 張，投信 +683 張，自營 -9 張；分點主力 -51 張，占比 -3.22%；籌碼4日上升 1/3，20日報酬 15.81%，距60日高點 -9.54%,1,回踩承接,業績成長,18.61,21.89,3,7.35,-3.22,15.81,45.28,1.04,-9.54,7.0,12.57,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
24,C,N,77.59,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,66.91,79.29,3443,創意,TWSE,半導體,5040.0,AI,3-5日延續,催化觀察,未明確,法人占比 -15.09% / 5日 1.55%；外資 -378 張，投信 -64 張，自營 +17 張；分點主力 -417 張，占比 -23.51%；籌碼4日上升 2/3，20日報酬 14.29%，距60日高點 -15.29%,2,整理待確認,業績成長,132.13,107.49,3,1.55,-23.51,14.29,89.83,0.84,-15.29,12.0,13.42,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
25,C,N,77.38,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,6,2,62.02,84.36,6526,達發,TWSE,半導體,706.0,矽光子,3-5日延續,催化觀察,未明確,法人占比 11.45% / 5日 20.48%；外資 +66 張，投信 +61 張，自營 -1 張；分點主力 +59 張，占比 8.56%；籌碼4日上升 0/3，20日報酬 5.53%，距60日高點 -10.29%；外資方向與5日法人方向一致,0,整理待確認,尚未明確,12.89,10.97,3,20.48,8.56,5.53,47.7,0.95,-10.29,7.0,11.54,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 早期起漲；結構 整理待確認；題材 矽光子；資金 未明確；訊號 3-5日延續
26,C,N,76.47,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,6,6,2,63.85,77.56,2345,智邦,TWSE,通訊網路,2735.0,AI,3-5日延續,催化觀察,未明確,法人占比 -5.14% / 5日 4.47%；外資 -188 張，投信 +31 張，自營 -5 張；分點主力 +202 張，占比 5.05%；籌碼4日上升 1/3，20日報酬 9.84%，距60日高點 -2.32%,1,平台突破,業績成長,56.58,51.63,3,4.47,5.05,9.84,61.83,0.9,-2.32,12.0,11.42,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
27,C,N,75.64,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,6,6,2,63.35,74.02,6197,佳必琪,TWSE,電子零組件,372.5,矽光子,待確認,暫不出手,①長線建倉,法人占比 10.47% / 5日 4.11%；外資 +363 張，投信 +1 張，自營 +69 張；分點主力 +295 張，占比 10.22%；籌碼4日上升 2/3，20日報酬 14.62%，距60日高點 -3.12%；外資方向與5日法人方向一致,2,回踩承接,業績成長,41.78,19.79,3,4.11,10.22,14.62,108.1,0.64,-3.12,9.0,14.56,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 20日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 2/2；型態 強勢續攻；結構 回踩承接；題材 矽光子；資金 ①長線建倉；訊號 待確認
28,C,N,75.0,early,早期起漲,N,N,,,Y,N,early,早期起漲,6,6,1,69.45,83.19,8028,昇陽半導體,TWSE,半導體,334.5,一般,3-5日延續,催化觀察,未明確,"法人占比 9.19% / 5日 12.14%；外資 +735 張，投信 +215 張，自營 +80 張；分點主力 +2,537 張，占比 22.99%；籌碼4日上升 1/3，20日報酬 -0.89%，距60日高點 -8.36%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,回踩承接,業績成長,46.03,34.25,3,12.14,22.99,-0.89,62.77,1.62,-8.36,13.0,10.61,MA60 在 MA120 之上 | 60日報酬為正 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2,EPS/獲利有支撐 | 估值不極端,核心 6/8，加分 1/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
