rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,86.11,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,81.86,76.94,2376,技嘉,TWSE,電腦週邊,393.5,AI,3-5日延續,催化觀察,未明確,"法人占比 40.02% / 5日 27.87%；外資 +6,832 張，投信 +90 張，自營 +243 張；分點主力 +4,693 張，占比 26.97%；籌碼4日上升 0/3，20日報酬 21.08%，距60日高點 -2.11%；外資方向與5日法人方向一致；分點主力買超占比偏高",0,整理待確認,業績成長,59.67,44.4,3,27.87,26.97,21.08,24.33,2.18,-2.11,14.0,12.56,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
12,A,Y,85.96,early,早期起漲,Y,Y,early,早期起漲,N,N,,,5,4,2,78.39,80.54,3711,日月光投控,TWSE,半導體,626.0,CoPoS,3-5日延續,催化觀察,未明確,"法人占比 8.19% / 5日 -0.06%；外資 +4,762 張，投信 -3,376 張，自營 +156 張；分點主力 +2,473 張，占比 13.15%；籌碼4日上升 1/3，20日報酬 1.95%，距60日高點 -14.13%",1,整理待確認,業績成長,43.15,34.86,3,-0.06,13.15,1.95,22.75,0.89,-14.13,15.0,12.7,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
13,A,Y,84.51,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,74.17,78.56,2049,上銀,TWSE,電機機械,381.0,機器人,待確認,一般觀察,未明確,"法人占比 18.09% / 5日 9.81%；外資 +2,731 張，投信 -685 張，自營 +273 張；分點主力 +40 張，占比 1.20%；籌碼4日上升 2/3，20日報酬 24.51%，距60日高點 -10.56%；外資方向與5日法人方向一致",2,整理待確認,業績成長,33.94,31.24,3,9.81,1.2,24.51,2.01,2.58,-10.56,12.0,16.18,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 整理待確認；題材 機器人；資金 未明確；訊號 待確認
14,A,Y,83.56,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,70.03,78.98,2317,鴻海,TWSE,其他電子,262.0,AUTO:AI,3-5日延續,催化觀察,未明確,"法人占比 -38.39% / 5日 -1.49%；外資 -33,363 張，投信 -81 張，自營 -2,125 張；分點主力 +29,251 張，占比 50.49%；籌碼4日上升 1/3，20日報酬 11.97%，距60日高點 -16.56%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,整理待確認,業績成長,54.19,48.62,3,-1.49,50.49,11.97,5.86,1.65,-16.56,15.0,11.28,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 整理待確認；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
15,A,Y,81.85,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,78.17,86.32,7769,鴻勁,TWSE,半導體,6770.0,一般,待確認,一般觀察,未明確,法人占比 20.14% / 5日 4.96%；外資 +135 張，投信 +44 張，自營 +23 張；分點主力 +109 張，占比 10.92%；籌碼4日上升 2/3，20日報酬 11.53%，距60日高點 -20.02%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,2,結構未完成,業績成長,100.83,97.0,3,4.96,10.92,11.53,-11.79,1.58,-20.02,11.0,14.11,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 20日報酬為正,,核心 5/5，加分 1/3；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 待確認
16,A,Y,79.2,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,75.37,76.56,2436,偉詮電,TWSE,半導體,71.2,AI,待確認,一般觀察,未明確,"法人占比 38.65% / 5日 29.21%；外資 +2,678 張，投信 -10 張，自營 +354 張；分點主力 +474 張，占比 8.79%；籌碼4日上升 1/3，20日報酬 23.40%，距60日高點 -13.70%；外資方向與5日法人方向一致",1,整理待確認,業績成長,42.93,29.11,3,29.21,8.79,23.4,-4.81,1.96,-13.7,4.0,16.86,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 20日報酬為正,,核心 5/5，加分 1/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 待確認
17,B,Y,85.72,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,4,4,3,77.52,92.26,3029,零壹,TWSE,資訊服務,111.5,AI,3-5日延續,催化觀察,②短炒拉轎,法人占比 44.26% / 5日 13.49%；外資 +936 張，投信 -2 張，自營 +22 張；分點主力 +790 張，占比 36.57%；籌碼4日上升 2/3，20日報酬 8.78%，距60日高點 -3.88%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高,2,回踩承接,業績成長,59.18,33.39,3,13.49,36.57,8.78,16.02,1.51,-3.88,4.0,11.78,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | MA20 在 MA60 之上 | 20日報酬為正,MA60 在 MA120 之上,核心 4/5，加分 3/3；型態 強勢續攻；結構 回踩承接；題材 AI；資金 ②短炒拉轎；訊號 3-5日延續
18,B,Y,78.37,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,3,61.17,85.44,2362,藍天,TWSE,電腦週邊,47.9,AI,3-5日延續,催化觀察,未明確,法人占比 -22.27% / 5日 -3.05%；外資 -460 張，投信 +0 張，自營 +4 張；分點主力 +553 張，占比 16.40%；籌碼4日上升 1/3，20日報酬 18.56%，距60日高點 -8.06%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,回踩承接,尚未明確,-8.06,10.59,2,-3.05,16.4,18.56,20.05,0.89,-8.06,5.0,11.06,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | MA20 在 MA60 之上 | 20日報酬為正,最新月營收年增 > 0,核心 4/5，加分 3/3；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
19,B,Y,77.74,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,2,76.46,77.41,3324,雙鴻,TPEX,櫃其他電子,1035.0,散熱,待確認,一般觀察,未明確,法人占比 -8.10% / 5日 10.25%；外資 -402 張，投信 +0 張，自營 +49 張；分點主力 -339 張，占比 -7.81%；籌碼4日上升 1/3，20日報酬 13.36%，距60日高點 -20.08%,1,結構未完成,業績成長,116.7,90.86,3,10.25,-7.81,13.36,3.5,1.54,-20.08,11.0,15.22,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,MA60 在 MA120 之上,核心 4/5，加分 2/3；型態 早期起漲；結構 結構未完成；題材 散熱；資金 未明確；訊號 待確認
20,B,Y,72.0,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,71.66,80.76,3010,華立,TWSE,電子通路,131.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 -5.50% / 5日 33.10%；外資 +88 張，投信 +0 張，自營 -146 張；分點主力 -82 張，占比 -7.78%；籌碼4日上升 0/3，20日報酬 15.93%，距60日高點 -9.03%；外資方向與5日法人方向一致,0,回踩承接,業績成長,31.45,24.5,3,33.1,-7.78,15.93,-2.96,1.06,-9.03,5.0,13.48,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 20日報酬為正,MA60 在 MA120 之上,核心 4/5，加分 1/3；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 3-5日延續
21,A,N,88.31,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,81.92,64.16,2357,華碩,TWSE,電腦週邊,937.0,被動元件,3-5日延續,催化觀察,未明確,法人占比 -10.50% / 5日 29.72%；外資 -365 張，投信 -14 張，自營 +43 張；分點主力 +712 張，占比 24.33%；籌碼4日上升 1/3，20日報酬 33.86%，距60日高點 -2.80%；分點主力買超占比偏高,1,平台突破,業績成長,53.33,39.42,3,29.72,24.33,33.86,42.84,0.83,-2.8,12.0,13.56,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | MA20 在 MA60 之上 | 20日報酬為正,,核心 5/5，加分 3/3；型態 早期起漲；結構 平台突破；題材 被動元件；資金 未明確；訊號 3-5日延續
22,A,N,85.39,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,81.81,73.37,2454,聯發科,TWSE,半導體,4225.0,AI,3-5日延續,催化觀察,未明確,"法人占比 33.91% / 5日 14.88%；外資 +3,760 張，投信 -62 張，自營 -130 張；分點主力 +3,008 張，占比 28.59%；籌碼4日上升 2/3，20日報酬 25.37%，距60日高點 -14.99%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,追高風險,翻轉觀察,12.16,6.65,3,14.88,28.59,25.37,19.01,1.34,-14.99,14.0,17.86,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 追高風險；題材 AI；資金 未明確；訊號 3-5日延續
23,A,N,84.88,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,65.29,67.8,3706,神達,TWSE,電腦週邊,91.7,AI,待確認,暫不出手,未明確,"法人占比 12.84% / 5日 13.31%；外資 +1,356 張，投信 -5 張，自營 -125 張；分點主力 +817 張，占比 8.56%；籌碼4日上升 1/3，20日報酬 3.85%，距60日高點 -11.40%；外資方向與5日法人方向一致",1,整理待確認,業績成長,49.73,59.99,3,13.31,8.56,3.85,9.82,0.75,-11.4,12.0,11.47,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | MA20 在 MA60 之上 | 20日報酬為正,,核心 5/5，加分 3/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 待確認
24,A,N,83.5,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,73.07,74.89,2330,台積電,TWSE,半導體,2435.0,AUTO:AI,待確認,暫不出手,未明確,"法人占比 22.70% / 5日 13.98%；外資 +3,972 張，投信 +736 張，自營 +93 張；分點主力 +4,476 張，占比 25.35%；籌碼4日上升 1/3，20日報酬 6.33%，距60日高點 -3.94%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,回踩承接,業績成長,44.69,47.55,3,13.98,25.35,6.33,9.19,0.7,-3.94,15.0,18.99,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；資金 未明確；訊號 待確認
25,A,N,83.24,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,72.76,73.98,2356,英業達,TWSE,電腦週邊,68.8,AI,3-5日延續,催化觀察,①長線建倉,"法人占比 11.33% / 5日 21.63%；外資 +6,939 張，投信 +314 張，自營 +784 張；分點主力 +22,769 張，占比 28.80%；籌碼4日上升 2/3，20日報酬 17.61%，距60日高點 -22.35%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,結構未完成,業績成長,65.73,54.22,3,21.63,28.8,17.61,27.17,1.99,-22.35,15.0,9.84,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 結構未完成；題材 AI；資金 ①長線建倉；訊號 3-5日延續
26,A,N,83.17,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,73.61,72.54,6770,力積電,TWSE,半導體,74.9,AUTO:AI,待確認,一般觀察,①長線建倉,"法人占比 13.28% / 5日 11.24%；外資 +57,184 張，投信 +87 張，自營 +5,053 張；分點主力 -9,922 張，占比 -2.11%；籌碼4日上升 2/3，20日報酬 8.71%，距60日高點 -20.74%；外資方向與5日法人方向一致",2,結構未完成,高品質翻轉,70.54,66.05,3,11.24,-2.11,8.71,26.73,2.28,-20.74,15.0,17.2,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 結構未完成；題材 AUTO:AI；資金 ①長線建倉；訊號 待確認
27,A,N,82.43,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,75.62,66.35,4973,廣穎,TPEX,櫃半導體,163.5,一般,3-5日延續,催化觀察,未明確,法人占比 16.14% / 5日 -1.99%；外資 +543 張，投信 +0 張，自營 +11 張；分點主力 +340 張，占比 9.91%；籌碼4日上升 1/3，20日報酬 15.96%，距60日高點 -25.34%,1,結構未完成,業績成長,228.14,204.21,3,-1.99,9.91,15.96,51.39,1.6,-25.34,6.0,13.44,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
28,A,N,82.28,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,70.33,72.17,3046,建碁,TWSE,電腦週邊,61.0,AI,待確認,暫不出手,未明確,法人占比 32.32% / 5日 28.51%；外資 +315 張，投信 +0 張，自營 +3 張；分點主力 +147 張，占比 14.94%；籌碼4日上升 0/3，20日報酬 16.41%，距60日高點 -4.69%；外資方向與5日法人方向一致,0,回踩承接,業績成長,51.65,36.27,3,28.51,14.94,16.41,17.08,1.77,-4.69,0.0,13.95,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
29,A,N,81.93,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,73.19,66.87,4967,十銓,TWSE,半導體,280.5,存儲記憶體,3-5日延續,催化觀察,未明確,法人占比 9.65% / 5日 6.00%；外資 +459 張，投信 +0 張，自營 -28 張；分點主力 +214 張，占比 4.79%；籌碼4日上升 1/3，20日報酬 34.21%，距60日高點 -11.09%；外資方向與5日法人方向一致,1,追高風險,業績成長,98.75,82.11,3,6.0,4.79,34.21,5.25,0.99,-11.09,8.0,15.77,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 追高風險；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
30,A,N,80.81,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,63.93,72.83,3211,順達,TPEX,櫃電腦週邊,406.5,BBU,3-5日延續,催化觀察,未明確,"法人占比 0.08% / 5日 6.10%；外資 -1,175 張，投信 +1,247 張，自營 -65 張；分點主力 +278 張，占比 3.00%；籌碼4日上升 1/3，20日報酬 5.45%，距60日高點 -17.88%",1,整理待確認,業績成長,20.88,10.23,2,6.1,3.0,5.45,15.16,1.23,-17.88,13.0,8.8,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 60日報酬為正 | 20日報酬為正,,核心 5/5，加分 2/3；型態 早期起漲；結構 整理待確認；題材 BBU；資金 未明確；訊號 3-5日延續
