rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,86.49,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,71.19,85.39,6548,長科*,TPEX,櫃半導體,89.3,一般,3-5日延續,催化觀察,未明確,"法人占比 -5.25% / 5日 6.33%；外資 -1,712 張，投信 +599 張，自營 -167 張；分點主力 -1,554 張，占比 -10.23%；籌碼4日上升 2/3，20日報酬 3.24%，距60日高點 -14.13%",2,整理待確認,業績成長,37.63,32.93,3,6.33,-10.23,3.24,71.73,1.24,-14.13,11.0,12.33,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 估值不極端,,核心 9/9，加分 1/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
12,A,Y,86.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,68.42,88.5,2351,順德,TWSE,半導體,213.5,一般,3-5日延續,催化觀察,①長線建倉,"法人占比 10.32% / 5日 12.68%；外資 +1,712 張，投信 +38 張，自營 -209 張；分點主力 +4,249 張，占比 28.45%；籌碼4日上升 2/3，20日報酬 10.91%，距60日高點 -8.37%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,回踩承接,業績成長,36.8,24.59,3,12.68,28.45,10.91,73.58,1.71,-8.37,11.0,9.05,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 ①長線建倉；訊號 3-5日延續
13,A,Y,86.38,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,2,60.27,81.54,6651,全宇昕,TPEX,櫃半導體,161.5,一般,待確認,暫不出手,未明確,法人占比 5.89% / 5日 6.21%；外資 +59 張，投信 +0 張，自營 +10 張；分點主力 +76 張，占比 8.28%；籌碼4日上升 1/3，20日報酬 18.75%，距60日高點 -9.01%；外資方向與5日法人方向一致,1,回踩承接,翻轉觀察,19.46,13.32,3,6.21,8.28,18.75,73.84,1.55,-9.01,0.0,16.28,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 9/9，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 待確認
14,A,Y,85.6,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,61.08,93.58,4961,天鈺,TWSE,半導體,175.0,一般,3-5日延續,催化觀察,未明確,法人占比 18.93% / 5日 25.82%；外資 +303 張，投信 -3 張，自營 +12 張；分點主力 +184 張，占比 13.13%；籌碼4日上升 1/3，20日報酬 3.24%，距60日高點 -6.67%；外資方向與5日法人方向一致,1,回踩承接,業績成長,24.76,7.17,2,25.82,13.13,3.24,14.75,1.31,-6.67,4.0,8.3,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
15,A,Y,84.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,62.87,85.4,8150,南茂,TWSE,半導體,109.0,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 -0.93% / 5日 6.66%；外資 +55 張，投信 +500 張，自營 -1,031 張；分點主力 -8,996 張，占比 -9.58%；籌碼4日上升 1/3，20日報酬 13.66%，距60日高點 -8.02%；外資方向與5日法人方向一致",1,回踩承接,業績成長,17.72,24.36,3,6.66,-9.58,13.66,73.29,1.52,-8.02,14.0,9.15,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
16,A,Y,84.2,early,早期起漲,Y,Y,early,早期起漲,N,N,,,9,7,1,68.15,77.76,6672,騰輝電子-KY,TWSE,電子零組件,300.0,軍工,3-5日延續,催化觀察,未明確,法人占比 0.65% / 5日 2.70%；外資 +117 張，投信 -1 張，自營 -89 張；分點主力 -153 張，占比 -2.12%；籌碼4日上升 2/3，20日報酬 30.43%，距60日高點 -9.09%；外資方向與5日法人方向一致,2,回踩承接,業績成長,68.12,46.68,3,2.7,-2.12,30.43,102.02,1.12,-9.09,10.0,11.13,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 回踩承接；題材 軍工；資金 未明確；訊號 3-5日延續
17,A,Y,84.11,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,63.87,82.67,2467,志聖,TWSE,電子零組件,613.0,CoPoS,3-5日延續,催化觀察,未明確,法人占比 -0.82% / 5日 5.08%；外資 +40 張，投信 +2 張，自營 -65 張；分點主力 +487 張，占比 17.26%；籌碼4日上升 1/3，20日報酬 6.79%，距60日高點 -11.42%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,整理待確認,業績成長,74.55,79.71,3,5.08,17.26,6.79,11.66,1.35,-11.42,9.0,11.19,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
18,A,Y,83.36,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,61.0,82.51,5285,界霖,TWSE,半導體,103.0,AI,3-5日延續,催化觀察,未明確,法人占比 11.12% / 5日 11.39%；外資 +810 張，投信 +0 張，自營 +1 張；分點主力 +461 張，占比 7.17%；籌碼4日上升 1/3，20日報酬 17.98%，距60日高點 -10.82%；外資方向與5日法人方向一致,1,整理待確認,業績成長,18.5,14.71,2,11.39,7.17,17.98,96.19,1.23,-10.82,7.0,8.34,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
19,A,Y,83.27,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,60.3,82.95,3034,聯詠,TWSE,半導體,531.0,一般,3-5日延續,催化觀察,未明確,法人占比 1.11% / 5日 -4.85%；外資 -363 張，投信 +207 張，自營 +194 張；分點主力 +380 張，占比 7.17%；籌碼4日上升 2/3，20日報酬 10.51%，距60日高點 -12.38%；外資方向與5日法人方向一致,2,整理待確認,尚未明確,18.96,9.82,3,-4.85,7.17,10.51,34.6,0.89,-12.38,14.0,13.61,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 估值不極端,,核心 9/9，加分 1/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
20,A,Y,82.83,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,1,61.75,78.91,2059,川湖,TWSE,電子零組件,8260.0,AI,待確認,一般觀察,未明確,法人占比 26.24% / 5日 -4.28%；外資 +5 張，投信 +106 張，自營 +4 張；分點主力 -38 張，占比 -8.60%；籌碼4日上升 1/3，20日報酬 21.56%，距60日高點 -3.50%,1,回踩承接,業績成長,220.52,157.24,3,-4.28,-8.6,21.56,147.68,1.62,-3.5,11.0,15.93,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 9/9，加分 1/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
21,B,Y,82.87,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,0,72.55,82.58,8046,南電,TWSE,電子零組件,1030.0,AI,3-5日延續,催化觀察,①長線建倉,"法人占比 13.37% / 5日 0.69%；外資 +1,634 張，投信 +365 張，自營 -212 張；分點主力 +1,650 張，占比 8.99%；籌碼4日上升 2/3，20日報酬 12.69%，距60日高點 -19.84%；外資方向與5日法人方向一致",2,結構未完成,業績成長,50.03,41.77,3,0.69,8.99,12.69,57.25,1.03,-19.84,14.0,11.92,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20,,核心 9/9，加分 0/2；型態 早期起漲；結構 結構未完成；題材 AI；資金 ①長線建倉；訊號 3-5日延續
22,B,Y,81.81,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,0,70.94,79.27,2379,瑞昱,TWSE,半導體,776.0,AI,3-5日延續,催化觀察,①長線建倉,法人占比 11.08% / 5日 -4.59%；外資 -542 張，投信 +678 張，自營 +207 張；分點主力 +57 張，占比 1.84%；籌碼4日上升 2/3，20日報酬 19.20%，距60日高點 -20.00%；外資方向與5日法人方向一致,2,結構未完成,業績成長,20.6,17.92,3,-4.59,1.84,19.2,47.81,1.26,-20.0,14.0,12.72,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20,,核心 9/9，加分 0/2；型態 早期起漲；結構 結構未完成；題材 AI；資金 ①長線建倉；訊號 3-5日延續
23,B,Y,81.81,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,7,1,76.87,77.53,3006,晶豪科,TWSE,半導體,219.0,存儲記憶體,待確認,一般觀察,未明確,"法人占比 8.86% / 5日 -6.19%；外資 +1,183 張，投信 -73 張，自營 -27 張；分點主力 +1,412 張，占比 8.92%；籌碼4日上升 2/3，20日報酬 2.10%，距60日高點 -19.93%",2,結構未完成,業績成長,328.35,324.79,3,-6.19,8.92,2.1,37.3,1.3,-19.93,13.0,15.16,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端,股價站上 MA20,核心 8/9，加分 1/2；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
24,B,Y,81.58,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,0,66.88,83.2,2449,京元電子,TWSE,半導體,317.0,一般,3-5日延續,催化觀察,未明確,"法人占比 -27.90% / 5日 1.40%；外資 -12,117 張，投信 -1,534 張，自營 -597 張；分點主力 +15,721 張，占比 30.78%；籌碼4日上升 1/3，20日報酬 8.93%，距60日高點 -13.74%；分點主力買超占比偏高",1,整理待確認,業績成長,28.64,33.27,3,1.4,30.78,8.93,7.46,1.38,-13.74,15.0,10.45,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20,,核心 9/9，加分 0/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
25,B,Y,81.57,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,7,2,61.53,78.53,3592,瑞鼎,TWSE,半導體,271.0,存儲記憶體,3-5日延續,催化觀察,①長線建倉,法人占比 7.73% / 5日 11.27%；外資 +237 張，投信 -156 張，自營 -8 張；分點主力 -3 張，占比 -0.34%；籌碼4日上升 2/3，20日報酬 2.26%，距60日高點 -7.19%；外資方向與5日法人方向一致,2,結構未完成,尚未明確,17.82,10.72,3,11.27,-0.34,2.26,17.83,0.85,-7.19,4.0,9.62,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,股價站上 MA20,核心 8/9，加分 2/2；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 ①長線建倉；訊號 3-5日延續
26,B,Y,81.12,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,0,69.42,77.73,2441,超豐,TWSE,半導體,133.5,CoWoS,3-5日延續,催化觀察,未明確,"法人占比 -0.42% / 5日 8.37%；外資 +234 張，投信 +202 張，自營 -581 張；分點主力 +2,177 張，占比 6.33%；籌碼4日上升 1/3，20日報酬 6.80%，距60日高點 -14.42%；外資方向與5日法人方向一致",1,整理待確認,業績成長,33.15,22.42,3,8.37,6.33,6.8,40.38,1.53,-14.42,11.0,10.67,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20,,核心 9/9，加分 0/2；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 3-5日延續
27,B,Y,80.1,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,0,61.4,82.66,7777,能率亞洲,TPEX,櫃其他,41.8,機器人,3-5日延續,催化觀察,未明確,法人占比 8.35% / 5日 -1.42%；外資 +162 張，投信 +0 張，自營 +2 張；分點主力 +63 張，占比 1.44%；籌碼4日上升 1/3，20日報酬 7.93%，距60日高點 -13.81%,1,整理待確認,業績成長,701.38,304.91,2,-1.42,1.44,7.93,79.58,0.8,-13.81,5.0,9.01,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20,,核心 9/9，加分 0/2；型態 早期起漲；結構 整理待確認；題材 機器人；資金 未明確；訊號 3-5日延續
