rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,87.88,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,1,78.65,84.66,2891,中信金,TWSE,金融業,53.1,AI,3-5日延續,催化觀察,結構未完成,業績成長,31.54,31.31,3,-11.6,7.75,3.51,4.53,0.96,-6.68,15.0,12.48,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正,,核心 8/8，加分 1/2；型態 早期起漲；結構 結構未完成；題材 AI；訊號 3-5日延續
12,A,Y,87.72,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,2,68.55,77.91,1560,中砂,TWSE,電機機械,521.0,一般,待確認,暫不出手,回踩承接,業績成長,31.15,29.52,3,5.25,16.68,22.44,20.74,0.75,-7.3,9.0,17.89,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
13,A,Y,87.69,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,2,68.38,78.0,3406,玉晶光,TWSE,光電,515.0,矽光子,待確認,暫不出手,回踩承接,業績成長,14.32,14.28,3,2.91,14.15,17.71,11.23,0.74,-7.87,7.0,17.73,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 矽光子；訊號 待確認
14,A,Y,87.08,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,1,83.11,75.12,2887,台新新光金,TWSE,金融業,24.05,一般,3-5日延續,催化觀察,結構未完成,業績成長,187.37,212.1,3,4.76,26.36,3.89,8.82,1.0,-7.5,13.0,13.26,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正,,核心 8/8，加分 1/2；型態 早期起漲；結構 結構未完成；題材 一般；訊號 3-5日延續
15,A,Y,86.48,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,2,61.46,80.57,4904,遠傳,TWSE,通訊網路,96.0,AI,3-5日延續,催化觀察,平台突破,尚未明確,3.65,6.78,3,-10.51,9.05,4.46,7.5,0.87,-2.54,10.0,13.99,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 平台突破；題材 AI；訊號 3-5日延續
16,A,Y,86.3,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,2,63.35,77.3,6996,力領科技,TPEX,櫃半導體,177.0,一般,待確認,暫不出手,回踩承接,業績成長,15.83,15.21,2,-3.26,7.04,6.95,5.67,0.79,-8.05,0.0,18.07,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
17,B,Y,84.92,early,早期起漲,N,N,,,Y,Y,early,早期起漲,7,6,2,73.87,85.15,2882,國泰金,TWSE,金融業,78.6,AI,3-5日延續,催化觀察,回踩承接,業績成長,199.95,63.43,2,-27.6,7.58,11.81,3.97,2.54,-3.68,15.0,12.43,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,MA20 在 MA60 之上,核心 7/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
18,B,Y,80.36,early,早期起漲,Y,Y,early,早期起漲,N,N,,,7,6,2,62.77,78.05,2886,兆豐金,TWSE,金融業,40.1,AI,待確認,暫不出手,平台突破,業績成長,17.68,12.34,2,1.83,10.77,4.29,0.88,0.76,-2.08,13.0,14.99,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,MA60 在 MA120 之上,核心 7/8，加分 2/2；型態 早期起漲；結構 平台突破；題材 AI；訊號 待確認
19,A,N,84.73,early,早期起漲,N,N,,,Y,N,early,早期起漲,8,6,2,66.22,65.88,6727,亞泰金屬,TPEX,櫃電子零組件,391.5,一般,3-5日延續,催化觀察,追高風險,業績成長,30.63,259.6,3,-1.91,0.14,32.26,126.96,1.16,-21.7,6.0,12.75,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 追高風險；題材 一般；訊號 3-5日延續
20,A,N,84.07,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,6,2,61.58,68.38,3556,禾瑞亞,TPEX,櫃半導體,51.7,一般,待確認,暫不出手,整理待確認,業績成長,24.41,34.11,2,0.64,5.17,22.22,23.24,0.75,-11.77,0.0,14.95,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 整理待確認；題材 一般；訊號 待確認
21,A,N,83.85,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,6,2,65.07,62.92,3533,嘉澤,TWSE,電子零組件,2650.0,AI,待確認,暫不出手,回踩承接,業績成長,23.4,19.98,3,10.28,6.69,29.27,81.51,0.45,-3.99,12.0,15.67,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
22,A,N,83.37,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,6,2,64.82,60.81,3264,欣銓,TPEX,櫃半導體,199.5,一般,待確認,暫不出手,回踩承接,業績成長,27.02,23.92,3,0.05,7.57,28.3,31.68,0.37,-9.93,13.0,16.22,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
23,A,N,82.6,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,8,6,2,60.13,62.84,6016,康和證,TPEX,櫃金融,19.35,AI,待確認,暫不出手,平台突破,業績成長,151.85,95.28,3,23.26,23.53,18.35,18.35,0.73,-1.28,6.0,10.39,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
24,A,N,80.76,early,早期起漲,N,N,,,Y,N,early,早期起漲,8,6,2,60.06,53.74,3324,雙鴻,TPEX,櫃其他電子,1160.0,AI,待確認,暫不出手,追高風險,業績成長,91.73,93.42,3,2.38,5.81,31.97,24.73,0.57,-11.11,14.0,14.52,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,,核心 8/8，加分 2/2；型態 早期起漲；結構 追高風險；題材 AI；訊號 待確認
25,B,N,82.8,continuation,強勢續攻,N,N,,,Y,N,continuation,強勢續攻,7,6,2,76.07,73.62,2059,川湖,TWSE,電子零組件,4160.0,AI,待確認,一般觀察,平台突破,業績成長,38.87,37.97,3,-2.19,13.37,31.02,19.37,1.26,-1.19,11.0,18.63,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | 20日報酬為正 | 股價站上 MA20,MA60 在 MA120 之上,核心 7/8，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
26,B,N,80.42,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,2,63.58,73.62,1802,台玻,TWSE,玻璃,66.2,矽光子,3-5日延續,催化觀察,追高風險,業績成長,16.36,5.45,2,-7.58,13.81,27.55,29.3,0.88,-13.91,15.0,10.42,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正 | 股價站上 MA20,估值不極端,核心 7/8，加分 2/2；型態 早期起漲；結構 追高風險；題材 矽光子；訊號 3-5日延續
27,C,N,75.06,continuation,強勢續攻,N,N,,,Y,N,continuation,強勢續攻,6,6,2,66.73,68.91,8027,鈦昇,TPEX,櫃電機,176.0,一般,3-5日延續,催化觀察,平台突破,尚未明確,-9.58,32.19,2,-1.1,3.1,27.08,67.62,1.88,-1.68,12.0,13.34,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正 | 20日報酬為正 | 股價站上 MA20,最新月營收年增 > 0 | 估值不極端,核心 6/8，加分 2/2；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
