rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
20,C,N,81.83,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,70.49,92.9,5434,崇越,TWSE,電子通路,453.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,18.61,21.89,3,14.72,-0.88,12.41,37.48,0.98,-8.3,6.0,12.57,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
21,C,N,81.56,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,70.25,91.85,7749,意騰-KY,TWSE,半導體,508.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,73.68,74.13,3,21.25,-1.19,4.1,28.45,1.96,-9.29,5.0,13.19,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
22,C,N,80.92,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,71.69,86.86,8150,南茂,TWSE,半導體,97.1,存儲記憶體,3-5日延續,催化觀察,整理待確認,業績成長,17.72,24.36,3,5.13,23.6,20.02,50.78,1.33,-14.82,14.0,9.15,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 存儲記憶體；訊號 3-5日延續
23,C,N,80.36,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,72.63,82.88,8996,高力,TWSE,電機機械,1140.0,重電,待確認,一般觀察,整理待確認,業績成長,40.03,110.47,3,13.84,-3.04,9.62,24.18,1.17,-17.69,11.0,14.39,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 重電；訊號 待確認
24,C,N,78.42,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,61.1,87.62,2313,華通,TWSE,電子零組件,275.0,AUTO:AI,3-5日延續,催化觀察,回踩承接,業績成長,13.02,7.09,2,2.78,-5.91,16.77,16.28,1.2,-9.98,15.0,9.98,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；訊號 3-5日延續
25,C,N,78.28,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,67.16,79.34,6166,凌華,TWSE,電腦週邊,128.0,AI,3-5日延續,催化觀察,整理待確認,業績成長,79.46,57.13,3,4.95,3.86,14.29,106.12,0.85,-13.22,6.0,11.75,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；訊號 3-5日延續
26,C,N,78.08,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,1,73.29,86.27,2890,永豐金,TWSE,金融業,33.25,光學,3-5日延續,催化觀察,回踩承接,一次性轉盈風險,82.69,73.58,3,26.88,7.04,10.1,4.89,0.96,-3.34,13.0,9.75,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 1/2；型態 早期起漲；結構 回踩承接；題材 光學；訊號 3-5日延續
27,C,N,75.29,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,63.41,69.05,2413,環科,TWSE,電子零組件,57.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,40.95,25.01,3,15.86,34.02,33.1,3.05,2.42,-5.74,7.0,8.39,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
28,C,N,73.79,early,早期起漲,N,N,,,Y,N,early,早期起漲,8,8,2,65.1,65.72,5347,世界,TPEX,櫃半導體,161.5,AUTO:AI,3-5日延續,催化觀察,結構未完成,尚未明確,19.48,12.12,3,6.07,18.89,-8.5,36.29,0.94,-12.94,15.0,11.55,最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,20日報酬為正 | 股價站上 MA20,核心 8/10，加分 2/2；型態 早期起漲；結構 結構未完成；題材 AUTO:AI；訊號 3-5日延續
29,C,N,73.1,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,64.1,57.26,2881,富邦金,TWSE,金融業,125.5,AI,3-5日延續,催化觀察,平台突破,一次性轉盈風險,219.79,99.66,3,3.09,12.38,30.59,39.76,0.87,-1.57,15.0,9.79,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 平台突破；題材 AI；訊號 3-5日延續
