rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,89.99,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,70.55,86.78,4739,康普,TWSE,化學,101.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,96.24,130.67,3,5.29,9.85,13.61,50.97,2.54,-3.35,8.0,12.25,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 3-5日延續
12,A,Y,89.89,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,6,5,3,83.86,91.08,5351,鈺創,TPEX,櫃半導體,83.8,AI,3-5日延續,催化觀察,回踩承接,業績成長,417.06,375.89,3,6.62,3.86,22.51,50.45,2.16,-4.66,11.0,17.29,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 3/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
13,A,Y,89.65,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,4,75.87,78.41,2345,智邦,TWSE,通訊網路,2525.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,53.87,60.33,3,7.13,24.17,33.6,113.08,1.12,-6.31,14.0,13.93,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
14,A,Y,89.58,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,66.29,90.02,3010,華立,TWSE,電子通路,141.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,12.64,19.44,3,-16.32,13.88,4.44,16.05,1.59,-6.62,5.0,13.18,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
15,A,Y,89.56,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,4,68.79,86.81,2353,宏碁,TWSE,電腦週邊,28.3,一般,3-5日延續,催化觀察,回踩承接,業績成長,68.39,32.06,3,2.49,27.99,3.85,8.02,1.01,-3.9,10.0,10.3,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
16,A,Y,89.36,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,66.99,88.07,4916,事欣科,TWSE,電腦週邊,68.4,一般,3-5日延續,催化觀察,回踩承接,業績成長,50.22,37.59,3,4.43,13.65,17.12,6.05,1.28,-4.74,7.0,10.82,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
17,A,Y,89.2,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,68.88,84.88,8028,昇陽半導體,TWSE,半導體,238.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,31.15,25.12,3,-0.17,7.87,24.54,40.29,1.23,-7.2,13.0,12.16,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
18,A,Y,89.18,continuation,強勢續攻,N,N,,,Y,Y,continuation,強勢續攻,6,5,4,76.51,75.28,3711,日月光投控,TWSE,半導體,555.0,CoWoS,3-5日延續,催化觀察,回踩承接,業績成長,19.22,16.55,3,0.37,3.46,30.9,83.77,1.23,-4.15,15.0,11.75,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 CoWoS；訊號 3-5日延續
19,A,Y,88.85,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,67.19,85.25,2347,聯強,TWSE,電子通路,84.9,AI,3-5日延續,催化觀察,平台突破,業績成長,83.28,51.16,3,-7.07,23.64,3.28,28.64,1.07,-2.97,10.0,11.67,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
20,A,Y,88.62,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,68.86,82.0,2357,華碩,TWSE,電腦週邊,673.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,45.71,32.89,3,18.93,17.97,16.03,34.33,1.29,-3.72,14.0,10.13,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
21,A,Y,87.91,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,65.22,83.01,2368,金像電,TWSE,電子零組件,1390.0,一般,待確認,一般觀察,回踩承接,業績成長,58.41,58.49,3,-1.79,4.31,20.87,84.11,0.81,-8.55,14.0,17.41,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
22,A,Y,87.69,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,66.49,80.33,2481,強茂,TWSE,半導體,115.5,一般,待確認,一般觀察,回踩承接,翻轉觀察,8.76,8.97,2,15.77,13.98,16.67,30.21,2.21,-3.35,14.0,13.39,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 待確認
23,A,Y,87.69,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,69.97,75.98,3702,大聯大,TWSE,電子通路,114.0,一般,3-5日延續,催化觀察,平台突破,業績成長,38.74,25.57,3,-6.01,2.92,18.13,78.13,0.8,-2.98,12.0,10.2,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
24,A,Y,87.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,67.19,78.06,3028,增你強,TWSE,電子通路,74.8,一般,3-5日延續,催化觀察,整理待確認,業績成長,106.27,91.99,3,-8.56,1.42,16.69,34.53,0.83,-11.37,8.0,11.14,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 整理待確認；題材 一般；訊號 3-5日延續
25,A,Y,86.76,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,6,5,3,76.44,84.71,2467,志聖,TWSE,電子零組件,649.0,AI,3-5日延續,催化觀察,平台突破,業績成長,86.98,55.94,3,7.9,26.19,18.43,143.53,1.99,0.0,9.0,15.77,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 3/4；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
26,A,Y,86.68,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,66.41,75.41,2382,廣達,TWSE,電腦週邊,340.0,AI,待確認,暫不出手,回踩承接,業績成長,120.71,84.1,3,18.07,9.98,5.26,22.97,0.65,-3.55,14.0,13.29,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 待確認
27,A,Y,86.57,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,64.7,76.98,8926,台汽電,TWSE,油電燃氣,51.6,一般,3-5日延續,催化觀察,平台突破,業績成長,532.81,475.74,3,10.63,7.89,17.81,20.0,1.73,-1.71,5.0,10.44,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
28,A,Y,86.05,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,60.93,79.09,4949,有成精密,TWSE,光電,98.8,矽光子,3-5日延續,催化觀察,整理待確認,業績成長,43.92,41.43,3,-1.11,0.62,7.04,112.93,0.9,-12.18,5.0,11.17,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 4/4；型態 早期起漲；結構 整理待確認；題材 矽光子；訊號 3-5日延續
29,A,Y,85.02,continuation,強勢續攻,N,N,,,Y,Y,continuation,強勢續攻,6,5,3,74.06,78.97,2360,致茂,TWSE,其他電子,2440.0,一般,5-10日波段,波段布局,回踩承接,業績成長,128.89,92.81,3,0.34,11.68,32.61,134.62,0.98,-3.56,12.0,18.21,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 3/4；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 5-10日波段
30,A,Y,82.87,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,6,5,3,62.58,80.64,6913,鴻呈,TPEX,櫃電子零組件,139.5,一般,待確認,暫不出手,回踩承接,業績成長,25.45,17.4,3,3.43,9.83,11.16,20.26,1.64,-5.42,0.0,12.67,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正,,核心 6/6，加分 3/4；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 待確認
31,A,Y,82.7,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,3,61.29,81.4,6996,力領科技,TPEX,櫃半導體,189.0,一般,待確認,暫不出手,平台突破,業績成長,13.29,8.95,2,19.8,18.72,5.29,15.24,0.93,-1.82,0.0,14.86,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正,,核心 6/6，加分 3/4；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
32,A,Y,82.61,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,3,65.4,77.75,2308,台達電,TWSE,電子零組件,2195.0,矽光子,待確認,一般觀察,回踩承接,業績成長,43.92,37.51,3,-3.73,11.43,25.43,80.66,1.13,-7.38,14.0,15.88,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 20日報酬為正 | 流動性/財報品質達基本門檻,,核心 6/6，加分 3/4；型態 早期起漲；結構 回踩承接；題材 矽光子；訊號 待確認
33,A,Y,82.18,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,3,61.2,78.92,3213,茂訊,TPEX,櫃電腦週邊,114.5,一般,待確認,暫不出手,回踩承接,業績成長,23.88,22.61,2,13.54,3.51,10.1,14.84,1.25,-3.38,0.0,15.56,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正,,核心 6/6，加分 3/4；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 待確認
34,B,Y,86.69,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,4,78.97,92.88,2374,佳能,TWSE,光電,82.4,AI,3-5日延續,催化觀察,回踩承接,業績成長,62.53,62.32,3,-3.12,11.36,14.44,4.0,1.47,-3.74,8.0,14.15,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
35,B,Y,86.03,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,4,76.1,93.2,3706,神達,TWSE,電腦週邊,85.9,AI,3-5日延續,催化觀察,回踩承接,業績成長,31.87,33.46,3,8.95,4.85,4.25,9.57,0.94,-3.7,12.0,12.24,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
36,B,Y,85.62,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,4,75.74,91.58,3231,緯創,TWSE,電腦週邊,141.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,111.99,135.69,3,0.31,20.45,3.66,10.12,1.56,-5.03,15.0,9.96,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
37,B,Y,81.82,early,早期起漲,Y,Y,early,早期起漲,N,N,,,5,5,4,64.24,86.94,8043,蜜望實,TPEX,櫃電子零組件,93.1,一般,3-5日延續,催化觀察,回踩承接,業績成長,26.8,74.49,3,1.02,3.86,9.53,20.75,1.29,-7.82,7.0,8.73,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
38,B,Y,81.27,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,4,68.21,79.26,2317,鴻海,TWSE,其他電子,250.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,29.74,27.79,3,37.88,10.09,20.48,15.47,0.91,-3.1,15.0,8.28,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 估值不極端 | 20日報酬為正 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
