rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,B,Y,83.79,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,69.45,87.98,2467,志聖,TWSE,電子零組件,610.0,CoPoS,3-5日延續,催化觀察,①長線建倉,法人占比 10.88% / 5日 9.16%；外資 +115 張，投信 +0 張，自營 -7 張；分點主力 +102 張，占比 8.99%；籌碼4日上升 2/3，20日報酬 10.51%，距60日高點 -9.23%；外資方向與5日法人方向一致,2,回踩承接,業績成長,60.73,95.85,3,9.16,8.99,10.51,8.16,0.89,-9.23,7.0,11.72,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 CoPoS；資金 ①長線建倉；訊號 3-5日延續
12,B,Y,83.01,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,67.09,87.06,3023,信邦,TWSE,電子零組件,323.0,AI,3-5日延續,催化觀察,未明確,法人占比 -29.38% / 5日 4.41%；外資 -415 張，投信 +26 張，自營 -32 張；分點主力 -303 張，占比 -23.02%；籌碼4日上升 0/3，20日報酬 2.38%，距60日高點 -8.63%,0,回踩承接,業績成長,32.47,26.34,3,4.41,-23.02,2.38,3.19,1.44,-8.63,6.0,12.25,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
13,B,Y,82.71,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,75.4,92.0,3260,威剛,TPEX,櫃半導體,414.0,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 32.86% / 5日 -17.46%；外資 +1,398 張，投信 +68 張，自營 +595 張；分點主力 +1,976 張，占比 15.40%；籌碼4日上升 1/3，20日報酬 1.10%，距60日高點 -9.90%；分點主力買超占比偏高",1,回踩承接,業績成長,279.81,274.39,3,-17.46,15.4,1.1,-0.72,1.37,-9.9,14.0,13.49,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
14,B,Y,82.62,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,73.67,93.73,4979,華星光,TPEX,櫃通訊網路,605.0,矽光子,待確認,一般觀察,①長線建倉,"法人占比 13.14% / 5日 0.82%；外資 +974 張，投信 +1,196 張，自營 -158 張；分點主力 +1,693 張，占比 13.50%；籌碼4日上升 2/3，20日報酬 7.84%，距60日高點 -7.49%；外資方向與5日法人方向一致",2,回踩承接,業績成長,31.01,26.59,3,0.82,13.5,7.84,6.51,1.19,-7.49,13.0,14.07,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 矽光子；資金 ①長線建倉；訊號 待確認
15,B,Y,82.44,early,早期起漲,Y,Y,early,早期起漲,N,N,,,5,4,0,66.68,84.72,2357,華碩,TWSE,電腦週邊,968.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -25.51% / 5日 7.10%；外資 -2,377 張，投信 +1,237 張，自營 -92 張；分點主力 -1,267 張，占比 -26.23%；籌碼4日上升 1/3，20日報酬 13.62%，距60日高點 -6.02%",1,回踩承接,業績成長,53.33,39.42,3,7.1,-26.23,13.62,22.38,1.23,-6.02,12.0,9.12,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
16,B,Y,82.43,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,68.32,82.63,2412,中華電,TWSE,通訊網路,139.0,AI,3-5日延續,催化觀察,未明確,"法人占比 57.61% / 5日 35.74%；外資 +5,817 張，投信 -605 張，自營 -92 張；分點主力 +842 張，占比 9.47%；籌碼4日上升 1/3，20日報酬 2.21%，距60日高點 -5.44%；外資方向與5日法人方向一致",1,回踩承接,尚未明確,3.68,6.82,3,35.74,9.47,2.21,-5.12,1.24,-5.44,12.0,12.35,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
17,B,Y,82.08,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,0,69.01,79.99,2890,永豐金,TWSE,金融業,43.45,AUTO:AI,3-5日延續,催化觀察,未明確,"法人占比 36.21% / 5日 16.70%；外資 +8,553 張，投信 -1,631 張，自營 -60 張；分點主力 +5,480 張，占比 18.42%；籌碼4日上升 1/3，20日報酬 9.03%，距60日高點 -0.11%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,平台突破,一次性轉盈風險,49.48,50.57,3,16.7,18.42,9.03,25.55,1.21,-0.11,13.0,8.84,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 強勢續攻；結構 平台突破；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
18,B,Y,80.9,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,66.04,77.83,7769,鴻勁,TWSE,半導體,6970.0,一般,3-5日延續,催化觀察,未明確,法人占比 37.69% / 5日 23.38%；外資 +156 張，投信 +294 張，自營 +6 張；分點主力 +231 張，占比 13.56%；籌碼4日上升 2/3，20日報酬 7.56%，距60日高點 -6.57%；外資方向與5日法人方向一致,2,回踩承接,業績成長,91.58,99.65,3,23.38,13.56,7.56,-5.3,2.89,-6.57,11.0,13.5,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
19,B,Y,80.26,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,70.32,86.08,3680,家登,TPEX,櫃半導體,521.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 14.18% / 5日 18.86%；外資 +86 張，投信 +0 張，自營 +83 張；分點主力 +116 張，占比 5.52%；籌碼4日上升 1/3，20日報酬 15.14%，距60日高點 -8.11%；外資方向與5日法人方向一致,1,回踩承接,業績成長,71.69,41.86,3,18.86,5.52,15.14,4.2,1.67,-8.11,7.0,13.04,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 3-5日延續
20,B,Y,79.37,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,71.87,79.7,3529,力旺,TPEX,櫃半導體,2825.0,一般,待確認,一般觀察,未明確,法人占比 10.37% / 5日 -7.90%；外資 -412 張，投信 +605 張，自營 +59 張；分點主力 +343 張，占比 16.23%；籌碼4日上升 1/3，20日報酬 6.20%，距60日高點 -18.12%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,結構未完成,業績成長,42.77,37.86,3,-7.9,16.23,6.2,-11.72,1.58,-18.12,12.0,18.17,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 待確認
21,B,Y,79.19,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,60.2,76.57,3653,健策,TWSE,電子零組件,5550.0,散熱,待確認,暫不出手,未明確,法人占比 1.50% / 5日 2.60%；外資 +231 張，投信 -221 張，自營 +1 張；分點主力 +23 張，占比 2.44%；籌碼4日上升 1/3，20日報酬 24.16%，距60日高點 -8.94%；外資方向與5日法人方向一致,1,回踩承接,業績成長,90.9,79.83,3,2.6,2.44,24.16,46.63,0.72,-8.94,12.0,14.82,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 散熱；資金 未明確；訊號 待確認
22,B,Y,78.25,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,64.62,83.18,3555,博士旺,TPEX,櫃半導體,194.5,一般,待確認,暫不出手,未明確,法人占比 -7.49% / 5日 2.93%；外資 -15 張，投信 +0 張，自營 +1 張；分點主力 +6 張，占比 5.50%；籌碼4日上升 1/3，20日報酬 18.60%，距60日高點 -9.32%,1,回踩承接,業績成長,31.44,291.79,3,2.93,5.5,18.6,-2.02,0.94,-9.32,0.0,16.7,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 待確認
23,B,Y,77.64,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,62.58,82.68,7810,捷創科技,TPEX,櫃半導體,219.0,一般,待確認,暫不出手,未明確,法人占比 -40.38% / 5日 2.33%；外資 -11 張，投信 +0 張，自營 -10 張；分點主力 +11 張，占比 10.28%；籌碼4日上升 1/3，20日報酬 9.50%，距60日高點 -7.20%,1,回踩承接,業績成長,109.78,105.84,3,2.33,10.28,9.5,6.83,1.27,-7.2,0.0,16.21,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 待確認
24,B,Y,76.84,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,62.29,79.06,6640,均華,TPEX,櫃半導體,1215.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 -8.07% / 5日 4.32%；外資 -67 張，投信 +0 張，自營 -12 張；分點主力 -102 張，占比 -14.93%；籌碼4日上升 1/3，20日報酬 21.50%，距60日高點 -7.95%,1,回踩承接,業績成長,18.69,95.01,3,4.32,-14.93,21.5,8.97,1.32,-7.95,6.0,13.03,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 3-5日延續
25,B,Y,76.47,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,0,73.39,94.16,4967,十銓,TWSE,半導體,280.5,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 64.54% / 5日 9.88%；外資 +2,151 張，投信 +0 張，自營 -8 張；分點主力 +1,969 張，占比 28.17%；籌碼4日上升 1/3，20日報酬 0.36%，距60日高點 -3.77%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",1,回踩承接,業績成長,275.06,136.27,3,9.88,28.17,0.36,2.0,1.51,-3.77,8.0,11.28,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,MA60 在 MA120 之上,核心 4/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
26,A,N,85.76,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,1,65.32,72.15,3141,晶宏,TPEX,櫃半導體,95.4,AUTO:AI,3-5日延續,催化觀察,未明確,法人占比 -4.19% / 5日 2.43%；外資 -276 張，投信 +0 張，自營 -73 張；分點主力 -401 張，占比 -6.44%；籌碼4日上升 1/3，20日報酬 27.20%，距60日高點 -13.27%,1,追高風險,業績成長,79.77,43.41,3,2.43,-6.44,27.2,33.8,1.39,-13.27,5.0,14.0,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,,核心 5/5，加分 1/1；型態 早期起漲；結構 追高風險；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
27,B,N,79.96,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,0,64.64,74.87,2454,聯發科,TWSE,半導體,4710.0,AUTO:AI,3-5日延續,催化觀察,未明確,法人占比 1.60% / 5日 11.71%；外資 +271 張，投信 +188 張，自營 -224 張；分點主力 -108 張，占比 -1.85%；籌碼4日上升 1/3，20日報酬 17.31%，距60日高點 -2.99%；外資方向與5日法人方向一致,1,平台突破,翻轉觀察,12.16,6.65,3,11.71,-1.85,17.31,3.29,0.81,-2.99,14.0,13.41,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 平台突破；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
28,B,N,79.26,early,早期起漲,Y,N,early,早期起漲,N,N,,,5,4,0,66.25,69.34,6196,帆宣,TWSE,其他電子,503.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 -33.04% / 5日 3.32%；外資 -400 張，投信 +3 張，自營 -16 張；分點主力 -241 張，占比 -19.02%；籌碼4日上升 1/3，20日報酬 0.80%，距60日高點 -17.13%,1,整理待確認,業績成長,83.89,102.08,3,3.32,-19.02,0.8,-7.02,1.11,-17.13,8.0,11.84,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 3-5日延續
29,B,N,78.65,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,0,68.03,64.09,2303,聯電,TWSE,半導體,137.0,一般,3-5日延續,催化觀察,未明確,"法人占比 -17.62% / 5日 -1.05%；外資 -63,878 張，投信 +4,779 張，自營 +653 張；分點主力 +90,824 張，占比 27.38%；籌碼4日上升 1/3，20日報酬 11.38%，距60日高點 -26.15%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,結構未完成,業績成長,30.71,24.18,3,-1.05,27.38,11.38,-2.84,1.4,-26.15,15.0,12.84,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
30,B,N,78.29,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,0,60.93,71.14,2351,順德,TWSE,半導體,227.5,一般,3-5日延續,催化觀察,未明確,"法人占比 7.69% / 5日 -3.65%；外資 +528 張，投信 +50 張，自營 -28 張；分點主力 -1,026 張，占比 -14.34%；籌碼4日上升 1/3，20日報酬 32.27%，距60日高點 -7.89%",1,回踩承接,業績成長,54.0,47.51,3,-3.65,-14.34,32.27,29.26,1.19,-7.89,11.0,9.46,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
31,B,N,78.08,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,4,4,1,70.83,74.57,6510,精測,TPEX,櫃半導體,3620.0,CoWoS,待確認,一般觀察,未明確,法人占比 9.73% / 5日 -6.81%；外資 -143 張，投信 +291 張，自營 -2 張；分點主力 +88 張，占比 6.43%；籌碼4日上升 1/3，20日報酬 28.14%，距60日高點 -4.11%；外資方向與5日法人方向一致,1,回踩承接,業績成長,54.27,48.11,3,-6.81,6.43,28.14,3.43,1.93,-4.11,11.0,15.87,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 待確認
