rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,B,Y,79.9,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,2,62.97,76.6,2892,第一金,TWSE,金融業,38.9,AI,3-5日延續,催化觀察,未明確,"法人占比 48.57% / 5日 38.06%；外資 +8,457 張，投信 +9,874 張，自營 +506 張；分點主力 +8,262 張，占比 23.82%；籌碼4日上升 1/3，20日報酬 16.47%，距60日高點 -0.38%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,平台突破,一次性轉盈風險,13.9,8.67,3,38.06,23.82,16.47,20.43,0.95,-0.38,13.0,8.19,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻 | 估值不極端,EPS/獲利有支撐,核心 5/6，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
12,B,Y,79.65,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,78.04,87.3,6510,精測,TPEX,櫃半導體,3480.0,CoWoS,待確認,一般觀察,未明確,法人占比 21.93% / 5日 14.16%；外資 +390 張，投信 -84 張，自營 +23 張；分點主力 +36 張，占比 3.40%；籌碼4日上升 2/3，20日報酬 20.83%，距60日高點 -11.56%；外資方向與5日法人方向一致,2,整理待確認,業績成長,54.27,48.11,3,14.16,3.4,20.83,-1.28,1.31,-11.56,11.0,15.87,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 1/2；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 待確認
13,B,Y,79.26,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,69.76,86.91,2454,聯發科,TWSE,半導體,4585.0,AUTO:AI,3-5日延續,催化觀察,未明確,法人占比 -4.50% / 5日 13.21%；外資 -742 張，投信 +108 張，自營 -22 張；分點主力 +787 張，占比 12.94%；籌碼4日上升 1/3，20日報酬 13.21%，距60日高點 -5.56%,1,回踩承接,業績成長,44.08,19.68,3,13.21,12.94,13.21,2.69,1.0,-5.56,14.0,13.41,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 5/6，加分 1/2；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
14,B,Y,79.1,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,73.43,90.31,3491,昇達科,TPEX,櫃通訊網路,1415.0,低軌衛星,3-5日延續,催化觀察,②短炒拉轎,法人占比 31.38% / 5日 2.52%；外資 +371 張，投信 +71 張，自營 +8 張；分點主力 +433 張，占比 22.49%；籌碼4日上升 2/3，20日報酬 6.39%，距60日高點 -9.87%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高,2,回踩承接,業績成長,93.19,88.2,3,2.52,22.49,6.39,-3.74,1.28,-9.87,12.0,13.62,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 流動性/財報品質達基本門檻,MA60 在 MA120 之上,核心 5/6，加分 1/2；型態 早期起漲；結構 回踩承接；題材 低軌衛星；資金 ②短炒拉轎；訊號 3-5日延續
15,B,Y,78.57,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,2,62.5,79.33,3680,家登,TPEX,櫃半導體,510.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 -42.79% / 5日 15.56%；外資 -454 張，投信 +9 張，自營 -68 張；分點主力 -460 張，占比 -28.07%；籌碼4日上升 1/3，20日報酬 8.28%，距60日高點 -10.99%,1,整理待確認,業績成長,49.94,53.19,3,15.56,-28.07,8.28,-6.76,0.98,-10.99,7.0,13.03,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 流動性/財報品質達基本門檻 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 2/2；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 3-5日延續
16,B,Y,78.27,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,68.37,92.5,7810,捷創科技,TPEX,櫃半導體,219.5,一般,待確認,暫不出手,①長線建倉,法人占比 11.54% / 5日 12.24%；外資 +11 張，投信 +0 張，自營 -5 張；分點主力 +2 張，占比 1.49%；籌碼4日上升 2/3，20日報酬 11.14%，距60日高點 -6.99%；外資方向與5日法人方向一致,2,回踩承接,業績成長,119.81,115.35,3,12.24,1.49,11.14,5.28,1.43,-6.99,0.0,16.21,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 1/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 ①長線建倉；訊號 待確認
17,B,Y,77.88,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,1,67.96,82.27,2880,華南金,TWSE,金融業,45.85,AI,3-5日延續,催化觀察,未明確,"法人占比 64.21% / 5日 30.22%；外資 +7,557 張，投信 -41 張，自營 +766 張；分點主力 +5,314 張，占比 28.82%；籌碼4日上升 1/3，20日報酬 16.96%，距60日高點 -0.11%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,平台突破,一次性轉盈風險,11.95,15.87,3,30.22,28.82,16.96,23.16,0.92,-0.11,11.0,10.08,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 5/6，加分 1/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
18,B,Y,77.31,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,66.1,81.73,8996,高力,TWSE,電機機械,1330.0,重電,3-5日延續,催化觀察,①長線建倉,法人占比 6.20% / 5日 -4.16%；外資 -262 張，投信 +762 張，自營 +29 張；分點主力 +432 張，占比 8.74%；籌碼4日上升 2/3，20日報酬 9.47%，距60日高點 -20.83%；外資方向與5日法人方向一致,2,結構未完成,業績成長,112.84,69.34,3,-4.16,8.74,9.47,-14.47,1.24,-20.83,12.0,11.37,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 5/6，加分 1/2；型態 早期起漲；結構 結構未完成；題材 重電；資金 ①長線建倉；訊號 3-5日延續
19,B,Y,72.86,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,60.45,75.35,6532,瑞耘,TPEX,櫃半導體,93.2,一般,待確認,暫不出手,未明確,法人占比 19.85% / 5日 11.54%；外資 +107 張，投信 +0 張，自營 +1 張；分點主力 -85 張，占比 -10.34%；籌碼4日上升 2/3，20日報酬 5.31%，距60日高點 -9.95%；外資方向與5日法人方向一致,2,回踩承接,業績成長,74.23,47.33,3,11.54,-10.34,5.31,1.64,1.04,-9.95,0.0,13.79,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 1/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 待確認
20,B,N,76.74,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,2,65.1,66.94,6291,沛亨,TPEX,櫃半導體,478.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 -14.75% / 5日 -4.57%；外資 -67 張，投信 -79 張，自營 -26 張；分點主力 -140 張，占比 -9.80%；籌碼4日上升 1/3，20日報酬 21.47%，距60日高點 -26.80%；外資方向與5日法人方向一致,1,結構未完成,業績成長,33.42,41.95,3,-4.57,-9.8,21.47,-19.12,1.08,-26.8,6.0,15.99,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 流動性/財報品質達基本門檻 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 2/2；型態 早期起漲；結構 結構未完成；題材 CoWoS；資金 未明確；訊號 3-5日延續
21,B,N,76.1,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,1,69.76,71.1,7610,聯友金屬-創,TWSE,綠能環保,1975.0,AI,3-5日延續,催化觀察,未明確,法人占比 4.36% / 5日 4.00%；外資 +12 張，投信 +0 張，自營 +0 張；分點主力 +32 張，占比 6.05%；籌碼4日上升 1/3，20日報酬 6.76%，距60日高點 -25.19%；外資方向與5日法人方向一致,1,結構未完成,業績成長,852.63,710.02,3,4.0,6.05,6.76,-5.38,0.84,-25.19,9.0,12.44,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 5/6，加分 1/2；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
22,B,N,76.02,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,1,67.69,73.28,7828,創新服務,TPEX,櫃半導體,1975.0,一般,3-5日延續,催化觀察,未明確,法人占比 17.37% / 5日 20.77%；外資 +58 張，投信 +16 張，自營 -16 張；分點主力 +6 張，占比 2.42%；籌碼4日上升 1/3，20日報酬 14.49%，距60日高點 -21.31%；外資方向與5日法人方向一致,1,結構未完成,轉虧為盈,192.14,281.71,3,20.77,2.42,14.49,-3.19,1.04,-21.31,6.0,11.16,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 5/6，加分 1/2；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
23,B,N,74.64,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,5,2,72.7,46.94,8299,群聯,TPEX,櫃半導體,1990.0,AI,3-5日延續,催化觀察,未明確,法人占比 -19.95% / 5日 -0.02%；外資 +317 張，投信 -773 張，自營 -52 張；分點主力 -539 張，占比 -12.00%；籌碼4日上升 0/3，20日報酬 -4.56%，距60日高點 -25.47%,0,結構未完成,業績成長,376.52,351.69,3,-0.02,-12.0,-4.56,-22.87,1.2,-25.47,12.0,16.56,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | EPS/獲利有支撐 | 流動性/財報品質達基本門檻 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 2/2；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
24,B,N,73.74,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,1,60.98,70.28,3711,日月光投控,TWSE,半導體,618.0,AUTO:AI,3-5日延續,催化觀察,未明確,"法人占比 -30.54% / 5日 26.16%；外資 -8,052 張，投信 +679 張，自營 -445 張；分點主力 -6,394 張，占比 -29.70%；籌碼4日上升 1/3，20日報酬 0.49%，距60日高點 -15.23%",1,整理待確認,業績成長,45.66,40.56,3,26.16,-29.7,0.49,-8.31,1.3,-15.23,14.0,8.17,最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 5/6，加分 1/2；型態 早期起漲；結構 整理待確認；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
