rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,85.84,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,80.64,78.99,2454,聯發科,TWSE,半導體,4020.0,AUTO:AI,待確認,一般觀察,①長線建倉,法人占比 10.84% / 5日 7.04%；外資 +837 張，投信 -167 張，自營 +95 張；分點主力 +544 張，占比 9.86%；籌碼4日上升 2/3，20日報酬 7.49%，距60日高點 -19.11%；外資方向與5日法人方向一致,2,結構未完成,翻轉觀察,12.16,6.65,3,7.04,9.86,7.49,27.42,0.87,-19.11,14.0,17.99,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 結構未完成；題材 AUTO:AI；資金 ①長線建倉；訊號 待確認
12,A,Y,83.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,69.12,81.21,3141,晶宏,TPEX,櫃半導體,77.7,AI,待確認,暫不出手,未明確,法人占比 4.10% / 5日 33.88%；外資 +60 張，投信 +0 張，自營 -28 張；分點主力 +24 張，占比 3.08%；籌碼4日上升 0/3，20日報酬 11.16%，距60日高點 -8.70%；外資方向與5日法人方向一致,0,回踩承接,業績成長,39.6,23.45,3,33.88,3.08,11.16,25.73,0.9,-8.7,0.0,15.86,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
13,A,Y,82.59,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,85.8,81.88,3324,雙鴻,TPEX,櫃其他電子,1045.0,散熱,待確認,一般觀察,未明確,法人占比 22.91% / 5日 16.84%；外資 +416 張，投信 +0 張，自營 +88 張；分點主力 +492 張，占比 22.36%；籌碼4日上升 1/3，20日報酬 16.63%，距60日高點 -19.31%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,結構未完成,業績成長,116.7,90.86,3,16.84,22.36,16.63,8.18,0.85,-19.31,11.0,15.32,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 結構未完成；題材 散熱；資金 未明確；訊號 待確認
14,A,Y,82.53,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,69.87,75.92,6937,天虹,TWSE,半導體,287.0,AI,待確認,暫不出手,未明確,法人占比 34.08% / 5日 21.90%；外資 +308 張，投信 +0 張，自營 +42 張；分點主力 +209 張，占比 20.35%；籌碼4日上升 1/3，20日報酬 9.33%，距60日高點 -19.15%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,結構未完成,業績成長,61.61,48.57,3,21.9,20.35,9.33,2.14,1.89,-19.15,3.0,15.71,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 待確認
15,A,Y,82.13,early,早期起漲,N,N,,,Y,Y,early,早期起漲,5,4,2,89.58,76.98,2344,華邦電,TWSE,半導體,178.0,存儲記憶體,待確認,一般觀察,未明確,"法人占比 19.58% / 5日 1.48%；外資 +37,872 張，投信 -239 張，自營 +222 張；分點主力 +46,959 張，占比 30.84%；籌碼4日上升 2/3，20日報酬 -1.39%，距60日高點 -23.77%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,結構未完成,業績成長,291.55,221.13,3,1.48,30.84,-1.39,51.49,1.52,-23.77,15.0,18.86,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
16,A,Y,80.77,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,3,62.88,75.82,9940,信義,TWSE,其他,21.05,AI,待確認,暫不出手,未明確,法人占比 -26.51% / 5日 0.50%；外資 -101 張，投信 +0 張，自營 -9 張；分點主力 +19 張，占比 4.58%；籌碼4日上升 1/3，20日報酬 6.58%，距60日高點 -1.86%,1,平台突破,業績成長,20.32,32.88,3,0.5,4.58,6.58,11.97,0.72,-1.86,1.0,16.52,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 待確認
17,A,N,84.7,continuation,強勢續攻,Y,N,continuation,強勢續攻,N,N,,,5,4,4,70.69,60.14,5351,鈺創,TPEX,櫃半導體,119.5,AI,待確認,暫不出手,未明確,"法人占比 23.79% / 5日 23.48%；外資 +2,995 張，投信 -20 張，自營 +32 張；分點主力 +1,219 張，占比 9.64%；籌碼4日上升 0/3，20日報酬 14.35%，距60日高點 0.00%；外資方向與5日法人方向一致",0,平台突破,業績成長,590.83,617.93,3,23.48,9.64,14.35,55.6,0.53,0.0,14.0,19.13,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 4/4；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 待確認
18,A,N,83.87,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,62.02,66.8,2357,華碩,TWSE,電腦週邊,839.0,AI,待確認,暫不出手,未明確,"法人占比 48.02% / 5日 26.90%；外資 +1,302 張，投信 +94 張，自營 +9 張；分點主力 -42 張，占比 -1.58%；籌碼4日上升 2/3，20日報酬 17.84%，距60日高點 -12.97%；外資方向與5日法人方向一致",2,整理待確認,業績成長,53.33,39.42,3,26.9,-1.58,17.84,30.69,0.71,-12.97,12.0,9.92,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 待確認
19,A,N,82.87,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,60.81,63.34,2302,麗正,TWSE,半導體,46.05,一般,待確認,暫不出手,未明確,"法人占比 18.42% / 5日 9.45%；外資 +1,538 張，投信 +0 張，自營 +2 張；分點主力 -25 張，占比 -0.93%；籌碼4日上升 1/3，20日報酬 0.77%，距60日高點 -20.74%；外資方向與5日法人方向一致",1,結構未完成,業績成長,81.16,49.73,3,9.45,-0.93,0.77,83.83,1.84,-20.74,3.0,13.38,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 4/4；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 待確認
20,A,N,82.71,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,60.73,62.65,2379,瑞昱,TWSE,半導體,772.0,AI,待確認,暫不出手,未明確,法人占比 15.52% / 5日 11.41%；外資 +314 張，投信 +32 張，自營 +7 張；分點主力 -169 張，占比 -6.62%；籌碼4日上升 1/3，20日報酬 2.52%，距60日高點 -20.41%；外資方向與5日法人方向一致,1,結構未完成,業績成長,32.54,25.0,3,11.41,-6.62,2.52,39.1,0.53,-20.41,12.0,15.0,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 4/4；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 待確認
21,A,N,81.28,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,63.52,52.02,8271,宇瞻,TWSE,半導體,234.5,存儲記憶體,待確認,暫不出手,未明確,法人占比 0.72% / 5日 5.87%；外資 +61 張，投信 +0 張，自營 -30 張；分點主力 -194 張，占比 -4.54%；籌碼4日上升 1/3，20日報酬 29.20%，距60日高點 -11.34%；外資方向與5日法人方向一致,1,追高風險,業績成長,164.99,196.69,3,5.87,-4.54,29.2,5.87,0.53,-11.34,10.0,17.99,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 4/4；型態 早期起漲；結構 追高風險；題材 存儲記憶體；資金 未明確；訊號 待確認
22,A,N,80.6,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,64.84,72.52,4961,天鈺,TWSE,半導體,173.0,一般,待確認,暫不出手,未明確,法人占比 33.85% / 5日 50.59%；外資 +211 張，投信 +0 張，自營 -13 張；分點主力 +87 張，占比 14.87%；籌碼4日上升 0/3，20日報酬 3.28%，距60日高點 -7.73%；外資方向與5日法人方向一致,0,回踩承接,業績成長,32.91,19.26,3,50.59,14.87,3.28,3.59,0.94,-7.73,3.0,13.85,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 待確認
23,A,N,80.48,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,65.04,71.67,4967,十銓,TWSE,半導體,274.5,存儲記憶體,3-5日延續,催化觀察,未明確,法人占比 -6.92% / 5日 11.03%；外資 -220 張，投信 -10 張，自營 -66 張；分點主力 -327 張，占比 -7.64%；籌碼4日上升 0/3，20日報酬 19.09%，距60日高點 -13.00%,0,整理待確認,業績成長,98.75,82.11,3,11.03,-7.64,19.09,6.6,1.0,-13.0,8.0,15.72,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
24,A,N,78.74,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,4,3,63.72,66.76,3706,神達,TWSE,電腦週邊,90.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -38.65% / 5日 15.90%；外資 -4,564 張，投信 -6 張，自營 -230 張；分點主力 -3,956 張，占比 -31.85%；籌碼4日上升 1/3，20日報酬 -0.99%，距60日高點 -13.04%",1,整理待確認,業績成長,49.73,59.99,3,15.9,-31.85,-0.99,11.52,1.02,-13.04,12.0,8.04,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
25,A,N,78.12,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,2,80.7,65.91,6805,富世達,TWSE,電子零組件,1790.0,AI,3-5日延續,催化觀察,未明確,"法人占比 24.76% / 5日 8.24%；外資 -417 張，投信 +1,183 張，自營 +12 張；分點主力 +224 張，占比 7.13%；籌碼4日上升 2/3，20日報酬 28.32%，距60日高點 -20.80%；今日法人占比相對5日均值突刺",2,追高風險,業績成長,17.07,28.98,3,8.24,7.13,28.32,1.13,2.2,-20.8,12.0,18.96,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 追高風險；題材 AI；資金 未明確；訊號 3-5日延續
26,A,N,76.83,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,4,2,75.09,68.59,3264,欣銓,TPEX,櫃半導體,219.5,一般,3-5日延續,催化觀察,未明確,"法人占比 9.74% / 5日 5.59%；外資 -378 張，投信 +1,176 張，自營 +131 張；分點主力 -1,114 張，占比 -11.68%；籌碼4日上升 2/3，20日報酬 -2.23%，距60日高點 -19.15%",2,結構未完成,業績成長,52.26,40.59,3,5.59,-11.68,-2.23,2.33,1.34,-19.15,12.0,15.77,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
27,A,N,76.37,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,60.73,56.53,2376,技嘉,TWSE,電腦週邊,350.5,AI,待確認,暫不出手,未明確,"法人占比 22.92% / 5日 26.78%；外資 +1,051 張，投信 -14 張，自營 -124 張；分點主力 +569 張，占比 8.90%；籌碼4日上升 1/3，20日報酬 1.89%，距60日高點 -12.81%；外資方向與5日法人方向一致",1,整理待確認,業績成長,59.67,44.4,3,26.78,8.9,1.89,14.92,0.57,-12.81,14.0,12.61,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 待確認
28,A,N,74.45,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,4,2,65.98,68.07,3023,信邦,TWSE,電子零組件,318.5,AI,待確認,暫不出手,未明確,法人占比 17.96% / 5日 3.00%；外資 +544 張，投信 -25 張，自營 -304 張；分點主力 +143 張，占比 11.95%；籌碼4日上升 2/3，20日報酬 -0.93%，距60日高點 -9.90%；外資方向與5日法人方向一致,2,回踩承接,業績成長,28.97,21.36,3,3.0,11.95,-0.93,3.58,0.72,-9.9,7.0,16.82,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
29,A,N,73.45,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,4,2,64.51,64.91,2330,台積電,TWSE,半導體,2395.0,AUTO:AI,待確認,暫不出手,未明確,"法人占比 23.25% / 5日 10.73%；外資 +3,498 張，投信 +382 張，自營 -189 張；分點主力 +1,126 張，占比 5.97%；籌碼4日上升 1/3，20日報酬 -1.84%，距60日高點 -5.52%；外資方向與5日法人方向一致",1,回踩承接,業績成長,44.69,47.55,3,10.73,5.97,-1.84,8.62,0.5,-5.52,15.0,19.01,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；資金 未明確；訊號 待確認
30,B,N,76.01,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,4,4,3,71.57,71.03,2436,偉詮電,TWSE,半導體,67.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -3.57% / 5日 10.48%；外資 +162 張，投信 -157 張，自營 -188 張；分點主力 +2,903 張，占比 27.13%；籌碼4日上升 2/3，20日報酬 6.69%，距60日高點 -18.79%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,結構未完成,業績成長,42.93,29.11,3,10.48,27.13,6.69,-3.6,1.43,-18.79,4.0,16.88,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20,60日報酬為正,核心 4/5，加分 3/4；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
