rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,90.7,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,4,70.19,90.74,5388,中磊,TWSE,通訊網路,91.6,AI,3-5日延續,催化觀察,未明確,"法人占比 58.74% / 5日 23.16%；外資 +2,834 張，投信 -3 張，自營 +58 張；分點主力 +1,719 張，占比 34.94%；籌碼4日上升 2/3，20日報酬 8.27%，距60日高點 -3.27%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,回踩承接,業績成長,70.83,68.77,3,23.16,34.94,8.27,15.37,0.97,-3.27,8.0,9.08,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,,核心 5/5，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
12,A,Y,90.55,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,5,4,4,76.37,82.28,3702,大聯大,TWSE,電子通路,129.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -4.35% / 5日 9.33%；外資 -1,098 張，投信 -345 張，自營 +686 張；分點主力 +7,139 張，占比 40.92%；籌碼4日上升 1/3，20日報酬 21.13%，距60日高點 0.00%；分點主力買超占比偏高",1,平台突破,業績成長,131.85,84.5,3,9.33,40.92,21.13,16.74,1.53,0.0,12.0,11.0,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,,核心 5/5，加分 4/4；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
13,A,Y,90.07,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,80.21,75.08,3231,緯創,TWSE,電腦週邊,193.0,AI,3-5日延續,催化觀察,未明確,"法人占比 18.61% / 5日 15.16%；外資 +35,613 張，投信 +5,825 張，自營 -3,332 張；分點主力 +26,268 張，占比 12.83%；籌碼4日上升 0/3，20日報酬 33.56%，距60日高點 -4.69%；外資方向與5日法人方向一致",0,回踩承接,業績成長,53.85,68.36,3,15.16,12.83,33.56,37.37,2.26,-4.69,15.0,10.19,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,,核心 5/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
14,A,Y,89.08,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,4,71.69,80.78,2880,華南金,TWSE,金融業,43.8,AI,3-5日延續,催化觀察,未明確,"法人占比 -0.01% / 5日 7.92%；外資 -5,204 張，投信 +6,331 張，自營 -1,130 張；分點主力 +1,554 張，占比 7.47%；籌碼4日上升 1/3，20日報酬 12.74%，距60日高點 -2.99%",1,平台突破,業績成長,29.2,53.77,3,7.92,7.47,12.74,33.74,0.81,-2.99,13.0,13.64,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,,核心 5/5，加分 4/4；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
15,A,Y,85.87,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,63.47,75.03,3189,景碩,TWSE,半導體,828.0,AI,3-5日延續,催化觀察,①長線建倉,"法人占比 13.40% / 5日 6.07%；外資 +3,198 張，投信 +932 張，自營 +102 張；分點主力 +5,137 張，占比 16.26%；籌碼4日上升 2/3，20日報酬 4.15%，距60日高點 -11.82%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,整理待確認,業績成長,32.27,30.68,3,6.07,16.26,4.15,66.43,2.98,-11.82,14.0,12.24,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,,核心 5/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 ①長線建倉；訊號 3-5日延續
16,A,Y,81.76,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,61.61,81.96,4506,崇友,TPEX,櫃電機,123.0,AI,待確認,暫不出手,未明確,法人占比 9.18% / 5日 39.60%；外資 +20 張，投信 +0 張，自營 -2 張；分點主力 -12 張，占比 -6.12%；籌碼4日上升 0/3，20日報酬 0.00%，距60日高點 -2.38%；外資方向與5日法人方向一致,0,平台突破,翻轉觀察,12.28,5.72,3,39.6,-6.12,0.0,2.93,1.9,-2.38,1.0,18.0,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20 | MA60 在 MA120 之上,,核心 5/5，加分 3/4；型態 早期起漲；結構 平台突破；題材 AI；資金 未明確；訊號 待確認
17,A,Y,78.74,early,早期起漲,N,N,,,Y,Y,early,早期起漲,5,4,2,66.96,83.27,6472,保瑞,TWSE,生技,424.5,AI,3-5日延續,催化觀察,未明確,法人占比 44.47% / 5日 29.50%；外資 +579 張，投信 +0 張，自營 +92 張；分點主力 +485 張，占比 32.14%；籌碼4日上升 1/3，20日報酬 -0.35%，距60日高點 -8.12%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,回踩承接,業績成長,39.22,17.31,2,29.5,32.14,-0.35,5.33,1.99,-8.12,6.0,10.98,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | MA20 在 MA60 之上 | 最新月營收年增 > 0 | 股價站上 MA20,,核心 5/5，加分 2/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
18,B,Y,88.6,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,84.84,91.34,2376,技嘉,TWSE,電腦週邊,342.0,AI,3-5日延續,催化觀察,未明確,"法人占比 48.65% / 5日 26.39%；外資 +4,976 張，投信 +32 張，自營 -44 張；分點主力 +1,133 張，占比 11.25%；籌碼4日上升 2/3，20日報酬 1.63%，距60日高點 -14.93%；外資方向與5日法人方向一致",2,整理待確認,業績成長,68.55,49.06,3,26.39,11.25,1.63,9.09,1.55,-14.93,14.0,12.67,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
19,B,Y,87.38,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,85.49,84.42,3037,欣興,TWSE,電子零組件,969.0,CoPoS,3-5日延續,催化觀察,未明確,"法人占比 25.21% / 5日 10.49%；外資 +8,712 張，投信 +1,818 張，自營 -182 張；分點主力 +10,304 張，占比 25.10%；籌碼4日上升 3/3，20日報酬 10.74%，距60日高點 -14.25%；外資方向與5日法人方向一致；分點主力買超占比偏高",3,整理待確認,業績成長,36.31,32.11,3,10.49,25.1,10.74,8.63,1.69,-14.25,15.0,17.38,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
20,B,Y,87.03,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,84.68,83.68,3006,晶豪科,TWSE,半導體,239.0,存儲記憶體,5-10日波段,波段布局,未明確,"法人占比 37.67% / 5日 26.02%；外資 +4,291 張，投信 +0 張，自營 +149 張；分點主力 +4,373 張，占比 37.10%；籌碼4日上升 2/3，20日報酬 0.84%，距60日高點 -12.61%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,整理待確認,業績成長,491.06,372.07,3,26.02,37.1,0.84,10.39,1.21,-12.61,13.0,17.22,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 存儲記憶體；資金 未明確；訊號 5-10日波段
21,B,Y,86.22,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,75.29,91.36,3034,聯詠,TWSE,半導體,550.0,一般,5-10日波段,波段布局,未明確,"法人占比 30.62% / 5日 20.67%；外資 +2,747 張，投信 -400 張，自營 -45 張；分點主力 +1,461 張，占比 19.43%；籌碼4日上升 1/3，20日報酬 1.48%，距60日高點 -9.24%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,回踩承接,翻轉觀察,18.96,9.82,3,20.67,19.43,1.48,13.05,1.44,-9.24,14.0,18.6,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 5-10日波段
22,B,Y,86.22,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,80.09,85.4,2317,鴻海,TWSE,其他電子,258.5,AUTO:AI,3-5日延續,催化觀察,未明確,"法人占比 51.48% / 5日 20.98%；外資 +36,978 張，投信 -1,108 張，自營 +489 張；分點主力 +481 張，占比 1.20%；籌碼4日上升 1/3，20日報酬 8.84%，距60日高點 -17.68%；外資方向與5日法人方向一致",1,整理待確認,業績成長,54.19,48.62,3,20.98,1.2,8.84,2.99,1.42,-17.68,15.0,11.22,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
23,B,Y,84.73,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,79.47,78.68,2455,全新,TWSE,通訊網路,388.0,矽光子,待確認,一般觀察,未明確,"法人占比 -40.26% / 5日 -10.37%；外資 -4,263 張，投信 +0 張，自營 -40 張；分點主力 +1,447 張，占比 28.92%；籌碼4日上升 2/3，20日報酬 17.40%，距60日高點 -15.65%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,整理待確認,業績成長,45.12,38.39,3,-10.37,28.92,17.4,3.74,1.57,-15.65,13.0,19.39,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 矽光子；資金 未明確；訊號 待確認
24,B,Y,83.76,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,72.24,82.87,3017,奇鋐,TWSE,電腦週邊,2730.0,AI,待確認,一般觀察,未明確,"法人占比 26.71% / 5日 20.08%；外資 +794 張，投信 +524 張，自營 +55 張；分點主力 +1,464 張，占比 28.48%；籌碼4日上升 1/3，20日報酬 16.17%，距60日高點 -7.93%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,回踩承接,業績成長,66.11,66.12,3,20.08,28.48,16.17,5.61,1.53,-7.93,12.0,15.96,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
25,B,Y,83.69,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,78.01,75.34,2357,華碩,TWSE,電腦週邊,838.0,AI,3-5日延續,催化觀察,未明確,"法人占比 38.57% / 5日 27.00%；外資 +1,977 張，投信 -80 張，自營 +13 張；分點主力 +539 張，占比 13.90%；籌碼4日上升 2/3，20日報酬 22.51%，距60日高點 -13.07%；外資方向與5日法人方向一致",2,整理待確認,業績成長,55.63,36.88,3,27.0,13.9,22.51,26.4,1.19,-13.07,12.0,9.92,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
26,B,Y,82.94,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,71.17,80.15,2347,聯強,TWSE,電子通路,97.1,AI,3-5日延續,催化觀察,①長線建倉,"法人占比 9.38% / 5日 22.07%；外資 +1,437 張，投信 -2 張，自營 -762 張；分點主力 +220 張，占比 8.84%；籌碼4日上升 2/3，20日報酬 9.72%，距60日高點 -1.22%；外資方向與5日法人方向一致",2,整理待確認,業績成長,135.45,116.0,3,22.07,8.84,9.72,16.85,1.04,-1.22,10.0,11.72,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 ①長線建倉；訊號 3-5日延續
27,B,Y,82.88,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,68.97,82.57,3416,融程電,TWSE,電腦週邊,185.0,軍工,待確認,暫不出手,未明確,法人占比 40.96% / 5日 25.86%；外資 +507 張，投信 +0 張，自營 +14 張；分點主力 +188 張，占比 14.78%；籌碼4日上升 2/3，20日報酬 1.93%，距60日高點 -5.61%；外資方向與5日法人方向一致,2,回踩承接,業績成長,24.3,44.35,3,25.86,14.78,1.93,10.78,2.19,-5.61,3.0,18.88,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 軍工；資金 未明確；訊號 待確認
28,B,Y,82.66,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,73.22,76.14,6206,飛捷,TWSE,電腦週邊,148.0,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 28.15% / 5日 17.66%；外資 +1,956 張，投信 -2 張，自營 +94 張；分點主力 +1,308 張，占比 17.97%；籌碼4日上升 1/3，20日報酬 12.55%，距60日高點 -3.58%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,回踩承接,業績成長,26.29,38.67,3,17.66,17.97,12.55,6.86,2.87,-3.58,6.0,17.15,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | MA60 在 MA120 之上,MA20 在 MA60 之上,核心 4/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
