rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,85.81,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,71.34,83.93,7828,創新服務,TPEX,櫃半導體,2115.0,AI,3-5日延續,催化觀察,未明確,法人占比 22.18% / 5日 13.97%；外資 +26 張，投信 +0 張，自營 +0 張；分點主力 +110 張，占比 44.35%；籌碼4日上升 1/3，20日報酬 18.16%，距60日高點 -15.74%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,整理待確認,業績成長,255.83,174.55,3,13.97,44.35,18.16,59.62,0.86,-15.74,6.0,8.62,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
12,A,Y,85.78,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,68.08,87.86,3034,聯詠,TWSE,半導體,542.0,一般,3-5日延續,催化觀察,未明確,法人占比 2.58% / 5日 2.74%；外資 -657 張，投信 +0 張，自營 +0 張；分點主力 +548 張，占比 8.46%；籌碼4日上升 2/3，20日報酬 11.07%，距60日高點 -10.56%,2,整理待確認,尚未明確,18.96,9.82,3,2.74,8.46,11.07,33.83,1.06,-10.56,14.0,13.61,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
13,A,Y,85.61,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,69.44,85.27,2395,研華,TWSE,電腦週邊,540.0,AI,3-5日延續,催化觀察,未明確,"法人占比 15.48% / 5日 8.95%；外資 +1,010 張，投信 +0 張，自營 +0 張；分點主力 -149 張，占比 -2.24%；籌碼4日上升 1/3，20日報酬 16.38%，距60日高點 -3.91%；外資方向與5日法人方向一致",1,回踩承接,業績成長,73.39,46.7,3,8.95,-2.24,16.38,55.17,2.36,-3.91,10.0,13.21,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
14,A,Y,84.58,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,2,70.86,78.36,8150,南茂,TWSE,半導體,117.0,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 15.18% / 5日 4.90%；外資 +9,365 張，投信 +0 張，自營 +0 張；分點主力 +15,599 張，占比 23.99%；籌碼4日上升 1/3，20日報酬 20.49%，距60日高點 -1.27%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,平台突破,業績成長,37.23,29.06,3,4.9,23.99,20.49,74.63,1.08,-1.27,14.0,9.15,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 強勢續攻；結構 平台突破；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
15,A,Y,83.97,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,64.63,83.12,6214,精誠,TWSE,資訊服務,143.5,AI,3-5日延續,催化觀察,未明確,"法人占比 47.05% / 5日 33.43%；外資 +2,387 張，投信 +0 張，自營 +0 張；分點主力 +2,076 張，占比 41.09%；籌碼4日上升 1/3，20日報酬 1.06%，距60日高點 -11.42%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,整理待確認,業績成長,76.9,50.34,3,33.43,41.09,1.06,20.08,2.44,-11.42,5.0,8.1,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
16,B,Y,83.29,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,6,3,72.17,78.76,6903,巨漢,TPEX,櫃其他電子,394.0,AI,待確認,一般觀察,未明確,法人占比 49.03% / 5日 -3.78%；外資 +484 張，投信 +0 張，自營 +0 張；分點主力 +488 張，占比 45.31%；籌碼4日上升 1/3，20日報酬 7.07%，距60日高點 -12.74%；分點主力買超占比偏高,1,整理待確認,業績成長,163.86,230.02,3,-3.78,45.31,7.07,2.34,1.38,-12.74,5.0,16.15,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0 | 估值不極端,MA20 在 MA60 之上,核心 6/7，加分 3/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 待確認
17,B,Y,83.18,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,6,3,74.06,75.82,6829,千附精密,TPEX,櫃半導體,222.0,軍工,3-5日延續,催化觀察,未明確,法人占比 11.48% / 5日 3.87%；外資 +152 張，投信 +0 張，自營 +0 張；分點主力 +91 張，占比 6.83%；籌碼4日上升 1/3，20日報酬 16.54%，距60日高點 -22.78%；外資方向與5日法人方向一致,1,結構未完成,業績成長,69.4,44.93,3,3.87,6.83,16.54,35.78,1.03,-22.78,4.0,12.5,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0 | 估值不極端,MA20 在 MA60 之上,核心 6/7，加分 3/3；型態 早期起漲；結構 結構未完成；題材 軍工；資金 未明確；訊號 3-5日延續
18,B,Y,80.77,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,6,3,64.12,76.2,4162,智擎,TPEX,櫃生技,64.5,AI,待確認,暫不出手,未明確,法人占比 31.90% / 5日 10.51%；外資 +302 張，投信 +0 張，自營 +0 張；分點主力 +138 張，占比 14.44%；籌碼4日上升 1/3，20日報酬 12.37%，距60日高點 -3.01%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,1,回踩承接,業績成長,33.92,27.89,2,10.51,14.44,12.37,10.63,0.99,-3.01,0.0,15.39,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0 | 估值不極端,MA60 在 MA120 之上,核心 6/7，加分 3/3；型態 強勢續攻；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
19,B,Y,76.43,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,6,2,62.5,75.55,6669,緯穎,TWSE,電腦週邊,5040.0,AI,3-5日延續,催化觀察,未明確,法人占比 7.33% / 5日 10.25%；外資 -427 張，投信 +0 張，自營 +0 張；分點主力 -2 張，占比 -0.09%；籌碼4日上升 2/3，20日報酬 2.86%，距60日高點 -14.29%,2,整理待確認,業績成長,29.79,25.87,3,10.25,-0.09,2.86,35.48,1.3,-14.29,12.0,9.53,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,MA20 在 MA60 之上,核心 6/7，加分 2/3；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
20,A,N,86.45,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,3,65.9,74.87,6223,旺矽,TPEX,櫃半導體,7080.0,AI,待確認,暫不出手,②短炒拉轎,法人占比 34.29% / 5日 1.79%；外資 +113 張，投信 +0 張，自營 +0 張；分點主力 +195 張，占比 31.10%；籌碼4日上升 1/3，20日報酬 16.26%，距60日高點 -8.05%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高,1,回踩承接,業績成長,65.07,58.49,3,1.79,31.1,16.26,53.75,0.69,-8.05,11.0,16.59,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 AI；資金 ②短炒拉轎；訊號 待確認
21,A,N,83.07,early,早期起漲,Y,N,early,早期起漲,Y,N,continuation,強勢續攻,7,6,2,68.95,73.18,5471,松翰,TWSE,半導體,67.6,一般,3-5日延續,催化觀察,未明確,"法人占比 14.00% / 5日 5.40%；外資 +2,320 張，投信 +0 張，自營 +0 張；分點主力 +2,357 張，占比 13.98%；籌碼4日上升 1/3，20日報酬 30.75%，距60日高點 -1.74%；外資方向與5日法人方向一致",1,平台突破,業績成長,47.67,33.46,3,5.4,13.98,30.75,64.08,2.33,-1.74,8.0,11.79,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 早期起漲；結構 平台突破；題材 一般；資金 未明確；訊號 3-5日延續
22,A,N,81.6,early,早期起漲,Y,N,early,早期起漲,N,N,,,7,6,2,71.09,69.54,5536,聖暉*,TPEX,櫃其他電子,1215.0,AI,3-5日延續,催化觀察,未明確,法人占比 -3.49% / 5日 10.29%；外資 -61 張，投信 +0 張，自營 +0 張；分點主力 -70 張，占比 -8.73%；籌碼4日上升 1/3，20日報酬 13.02%，距60日高點 -18.46%,1,結構未完成,業績成長,24.9,22.62,3,10.29,-8.73,13.02,47.81,0.84,-18.46,9.0,16.14,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端,,核心 7/7，加分 2/3；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
23,A,N,80.72,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,2,61.06,71.32,2059,川湖,TWSE,電子零組件,8250.0,AI,3-5日延續,催化觀察,未明確,法人占比 -12.08% / 5日 -0.59%；外資 -209 張，投信 +0 張，自營 +0 張；分點主力 -17 張，占比 -2.57%；籌碼4日上升 1/3，20日報酬 28.91%，距60日高點 -3.62%；外資方向與5日法人方向一致,1,回踩承接,業績成長,220.52,157.24,3,-0.59,-2.57,28.91,139.83,1.14,-3.62,11.0,15.93,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/3；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
24,A,N,76.82,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,2,62.05,56.93,6274,台燿,TPEX,櫃電子零組件,1570.0,AI,3-5日延續,催化觀察,未明確,法人占比 -16.31% / 5日 -4.59%；外資 -784 張，投信 +0 張，自營 +0 張；分點主力 -826 張，占比 -17.09%；籌碼4日上升 0/3，20日報酬 6.44%，距60日高點 -18.23%；外資方向與5日法人方向一致,0,結構未完成,業績成長,107.72,111.39,3,-4.59,-17.09,6.44,65.96,0.81,-18.23,14.0,12.86,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端,,核心 7/7，加分 2/3；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
25,A,N,75.77,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,61.73,71.11,2345,智邦,TWSE,通訊網路,2470.0,AUTO:AI,3-5日延續,催化觀察,未明確,法人占比 -5.53% / 5日 -10.16%；外資 -206 張，投信 +0 張，自營 +0 張；分點主力 +141 張，占比 5.10%；籌碼4日上升 1/3，20日報酬 8.57%，距60日高點 -12.57%；外資方向與5日法人方向一致,1,結構未完成,業績成長,61.16,57.2,3,-10.16,5.1,8.57,25.38,0.82,-12.57,12.0,11.42,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/3；型態 早期起漲；結構 結構未完成；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
26,A,N,74.2,early,早期起漲,Y,N,early,早期起漲,N,N,,,7,6,2,62.99,42.67,8299,群聯,TPEX,櫃半導體,2220.0,存儲記憶體,待確認,暫不出手,未明確,法人占比 20.45% / 5日 -5.15%；外資 +752 張，投信 +0 張，自營 +0 張；分點主力 +349 張，占比 9.42%；籌碼4日上升 2/3，20日報酬 0.91%，距60日高點 -22.92%,2,結構未完成,業績成長,301.0,279.62,3,-5.15,9.42,0.91,36.2,0.75,-22.92,12.0,16.46,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 20日報酬為正 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端,,核心 7/7，加分 2/3；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
