rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,88.44,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,64.19,86.97,8131,福懋科,TWSE,半導體,77.2,AI,3-5日延續,催化觀察,未明確,法人占比 0.75% / 5日 3.60%；外資 -135 張，投信 +0 張，自營 +206 張；分點主力 +314 張，占比 3.37%；籌碼4日上升 1/3，20日報酬 1.98%，距60日高點 -11.37%,1,整理待確認,業績成長,60.87,50.34,3,3.6,3.37,1.98,27.18,1.02,-11.37,9.0,9.4,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
12,A,Y,87.9,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,63.0,85.73,6526,達發,TWSE,半導體,682.0,矽光子,3-5日延續,催化觀察,未明確,法人占比 21.96% / 5日 11.41%；外資 +143 張，投信 +55 張，自營 +22 張；分點主力 +211 張，占比 21.06%；籌碼4日上升 1/3，20日報酬 4.12%，距60日高點 -13.34%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,整理待確認,尚未明確,14.4,13.87,3,11.41,21.06,4.12,34.78,1.39,-13.34,7.0,11.54,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 整理待確認；題材 矽光子；資金 未明確；訊號 3-5日延續
13,A,Y,87.86,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,68.95,78.13,8016,矽創,TWSE,半導體,327.0,AUTO:AI,3-5日延續,催化觀察,未明確,法人占比 -10.31% / 5日 16.87%；外資 -301 張，投信 +122 張，自營 -156 張；分點主力 -636 張，占比 -19.58%；籌碼4日上升 0/3，20日報酬 19.34%，距60日高點 -13.15%,0,整理待確認,業績成長,26.61,34.57,3,16.87,-19.58,19.34,52.09,1.04,-13.15,9.0,12.78,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
14,A,Y,87.76,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,61.79,86.54,2395,研華,TWSE,電腦週邊,536.0,AI,3-5日延續,催化觀察,未明確,法人占比 -2.32% / 5日 5.23%；外資 -183 張，投信 +45 張，自營 +36 張；分點主力 -149 張，占比 -2.24%；籌碼4日上升 0/3，20日報酬 10.52%，距60日高點 -9.61%,0,回踩承接,業績成長,73.39,46.7,3,5.23,-2.24,10.52,46.45,1.6,-9.61,10.0,13.21,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
15,A,Y,87.6,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,2,61.73,85.83,5471,松翰,TWSE,半導體,65.0,一般,3-5日延續,催化觀察,未明確,法人占比 1.72% / 5日 9.49%；外資 -5 張，投信 +0 張，自營 +184 張；分點主力 -240 張，占比 -2.29%；籌碼4日上升 0/3，20日報酬 13.24%，距60日高點 -5.93%,0,回踩承接,業績成長,47.67,33.46,3,9.49,-2.29,13.24,57.77,1.46,-5.93,8.0,11.79,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
16,A,Y,86.5,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,2,60.14,82.34,5434,崇越,TWSE,電子通路,559.0,AI,3-5日延續,催化觀察,未明確,法人占比 1.68% / 5日 -3.16%；外資 -786 張，投信 +769 張，自營 +67 張；分點主力 +492 張，占比 16.58%；籌碼4日上升 1/3，20日報酬 19.44%，距60日高點 -4.77%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,回踩承接,業績成長,32.86,22.63,3,-3.16,16.58,19.44,34.05,1.76,-4.77,7.0,12.57,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 強勢續攻；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
17,A,Y,84.15,early,早期起漲,Y,Y,early,早期起漲,N,N,,,7,6,1,72.48,81.25,2408,南亞科,TWSE,半導體,423.0,存儲記憶體,待確認,一般觀察,未明確,"法人占比 -21.42% / 5日 -2.51%；外資 -29,029 張，投信 +1,401 張，自營 +96 張；分點主力 +21,426 張，占比 25.68%；籌碼4日上升 2/3，20日報酬 6.95%，距60日高點 -16.24%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,結構未完成,業績成長,621.34,689.6,3,-2.51,25.68,6.95,101.43,1.29,-16.24,15.0,14.71,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
18,B,Y,84.1,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,6,2,74.85,80.39,6829,千附精密,TPEX,櫃半導體,233.5,軍工,3-5日延續,催化觀察,未明確,法人占比 6.59% / 5日 1.38%；外資 +98 張，投信 +0 張，自營 +73 張；分點主力 +180 張，占比 6.98%；籌碼4日上升 0/3，20日報酬 17.04%，距60日高點 -18.78%；外資方向與5日法人方向一致,0,結構未完成,業績成長,69.4,44.93,3,1.38,6.98,17.04,18.53,1.93,-18.78,6.0,12.5,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,MA20 在 MA60 之上,核心 6/7，加分 2/2；型態 早期起漲；結構 結構未完成；題材 軍工；資金 未明確；訊號 3-5日延續
19,B,Y,81.73,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,6,2,62.88,83.52,6789,采鈺,TWSE,半導體,535.0,CoPoS,3-5日延續,催化觀察,未明確,法人占比 7.67% / 5日 9.15%；外資 +225 張，投信 +1 張，自營 +86 張；分點主力 +434 張，占比 10.67%；籌碼4日上升 1/3，20日報酬 9.52%，距60日高點 -16.67%；外資方向與5日法人方向一致,1,整理待確認,尚未明確,15.55,10.36,2,9.15,10.67,9.52,24.42,1.86,-16.67,10.0,12.09,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,MA20 在 MA60 之上,核心 6/7，加分 2/2；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
20,B,Y,81.53,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,6,2,65.18,79.63,4162,智擎,TPEX,櫃生技,66.0,AI,待確認,暫不出手,未明確,法人占比 12.34% / 5日 10.67%；外資 +287 張，投信 +0 張，自營 -2 張；分點主力 +247 張，占比 10.70%；籌碼4日上升 1/3，20日報酬 15.18%，距60日高點 -2.51%；外資方向與5日法人方向一致,1,平台突破,業績成長,33.92,27.89,2,10.67,10.7,15.18,12.05,2.25,-2.51,1.0,15.39,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 6/7，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 待確認
21,A,N,87.8,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,2,72.62,73.23,6693,廣閎科,TPEX,櫃半導體,232.5,一般,3-5日延續,催化觀察,未明確,法人占比 16.42% / 5日 -2.76%；外資 +257 張，投信 +0 張，自營 -56 張；分點主力 +6 張，占比 0.49%；籌碼4日上升 1/3，20日報酬 25.34%，距60日高點 -16.96%,1,追高風險,業績成長,106.98,102.61,3,-2.76,0.49,25.34,62.02,0.85,-16.96,6.0,14.54,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 追高風險；題材 一般；資金 未明確；訊號 3-5日延續
22,A,N,85.34,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,2,61.42,74.91,8150,南茂,TWSE,半導體,115.0,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 -4.78% / 5日 3.37%；外資 -8,156 張，投信 +3,428 張，自營 -357 張；分點主力 -10,975 張，占比 -10.31%；籌碼4日上升 1/3，20日報酬 19.92%，距60日高點 -6.50%",1,回踩承接,業績成長,37.23,29.06,3,3.37,-10.31,19.92,70.88,1.83,-6.5,14.0,9.15,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 最新月營收年增 > 0,,核心 7/7，加分 2/2；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
23,A,N,82.69,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,73.43,72.72,3006,晶豪科,TWSE,半導體,228.0,存儲記憶體,待確認,一般觀察,未明確,"法人占比 -6.40% / 5日 11.42%；外資 -993 張，投信 +1 張，自營 -283 張；分點主力 -2,571 張，占比 -12.89%；籌碼4日上升 1/3，20日報酬 2.47%，距60日高點 -16.64%",1,結構未完成,業績成長,328.35,324.79,3,11.42,-12.89,2.47,49.02,1.56,-16.64,13.0,15.16,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
24,A,N,81.86,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,72.19,70.15,5347,世界,TPEX,櫃半導體,178.5,一般,3-5日延續,催化觀察,未明確,"法人占比 -2.80% / 5日 2.96%；外資 -484 張，投信 -131 張，自營 -181 張；分點主力 -1,187 張，占比 -4.17%；籌碼4日上升 1/3，20日報酬 2.29%，距60日高點 -19.96%",1,結構未完成,業績成長,33.57,20.88,3,2.96,-4.17,2.29,35.23,0.91,-19.96,15.0,11.57,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
25,A,N,80.97,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,70.07,68.32,6435,大中,TPEX,櫃半導體,342.5,一般,3-5日延續,催化觀察,未明確,法人占比 9.84% / 5日 0.81%；外資 +193 張，投信 +0 張，自營 -12 張；分點主力 -127 張，占比 -6.91%；籌碼4日上升 1/3，20日報酬 20.60%，距60日高點 -23.46%；外資方向與5日法人方向一致,1,結構未完成,業績成長,21.6,19.1,3,0.81,-6.91,20.6,91.88,0.93,-23.46,6.0,15.55,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
26,A,N,80.32,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,69.1,66.31,6138,茂達,TPEX,櫃半導體,348.0,一般,待確認,一般觀察,未明確,法人占比 12.54% / 5日 -2.31%；外資 +318 張，投信 +5 張，自營 -3 張；分點主力 -118 張，占比 -4.62%；籌碼4日上升 1/3，20日報酬 6.42%，距60日高點 -21.09%,1,結構未完成,業績成長,11.1,13.45,3,-2.31,-4.62,6.42,51.97,0.97,-21.09,8.0,16.13,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 待確認
27,A,N,79.68,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,67.9,64.62,2379,瑞昱,TWSE,半導體,756.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -40.61% / 5日 -1.69%；外資 -3,101 張，投信 +629 張，自營 -38 張；分點主力 +735 張，占比 10.69%；籌碼4日上升 1/3，20日報酬 19.24%，距60日高點 -22.06%；外資方向與5日法人方向一致",1,結構未完成,業績成長,20.6,17.92,3,-1.69,10.69,19.24,42.37,1.14,-22.06,14.0,12.72,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
28,A,N,79.54,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,60.45,73.22,2467,志聖,TWSE,電子零組件,595.0,CoPoS,3-5日延續,催化觀察,未明確,法人占比 33.26% / 5日 -3.02%；外資 +716 張，投信 +0 張，自營 +11 張；分點主力 -104 張，占比 -5.91%；籌碼4日上升 1/3，20日報酬 3.30%，距60日高點 -14.02%,1,結構未完成,業績成長,94.08,85.2,3,-3.02,-5.91,3.3,8.18,1.27,-14.02,9.0,11.19,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 CoPoS；資金 未明確；訊號 3-5日延續
29,A,N,77.56,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,7,6,1,63.54,59.46,3675,德微,TPEX,櫃半導體,356.5,一般,3-5日延續,催化觀察,未明確,法人占比 -11.10% / 5日 0.62%；外資 -97 張，投信 +0 張，自營 -102 張；分點主力 -313 張，占比 -17.38%；籌碼4日上升 1/3，20日報酬 12.11%，距60日高點 -22.33%,1,結構未完成,業績成長,29.99,24.5,3,0.62,-17.38,12.11,73.06,1.25,-22.33,6.0,12.03,新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 20日報酬為正 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0,,核心 7/7，加分 1/2；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
