rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,90.38,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,5,73.63,84.85,8028,昇陽半導體,TWSE,半導體,235.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,25.57,20.3,3,4.94,0.44,24.93,35.73,1.15,-8.37,13.0,12.4,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
12,A,Y,90.15,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,5,69.42,88.97,3033,威健,TWSE,電子通路,36.2,一般,3-5日延續,催化觀察,回踩承接,業績成長,12.61,20.43,2,26.23,31.97,12.07,14.56,2.38,-5.85,4.0,8.95,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
13,A,Y,89.94,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,5,74.88,81.1,6016,康和證,TPEX,櫃金融,19.35,AI,3-5日延續,催化觀察,平台突破,業績成長,151.85,95.28,3,23.62,16.61,16.57,23.64,1.2,-1.28,6.0,10.39,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
14,A,Y,89.23,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,5,73.78,78.93,3044,健鼎,TWSE,電子零組件,453.0,AI,3-5日延續,催化觀察,追高風險,業績成長,24.38,22.01,3,-1.04,0.94,30.17,43.81,1.27,-11.7,14.0,14.19,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 早期起漲；結構 追高風險；題材 AI；訊號 3-5日延續
15,A,Y,87.68,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,5,64.54,82.7,6683,雍智科技,TPEX,櫃半導體,1845.0,AI,待確認,一般觀察,回踩承接,業績成長,45.34,46.32,3,-3.49,9.23,21.38,324.14,1.49,-7.98,11.0,15.53,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
16,A,Y,86.93,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,5,60.16,84.47,6438,迅得,TWSE,其他電子,178.5,一般,待確認,一般觀察,回踩承接,業績成長,15.66,11.97,3,5.85,20.01,4.08,19.8,0.89,-7.51,6.0,9.17,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
17,A,Y,86.8,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,5,62.51,80.88,2885,元大金,TWSE,金融業,52.2,一般,3-5日延續,催化觀察,平台突破,業績成長,70.15,77.69,3,-4.02,17.58,17.44,26.24,0.98,-0.76,13.0,9.48,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
18,A,Y,86.64,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,75.11,86.04,2337,旺宏,TWSE,半導體,159.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,96.46,69.28,3,3.9,35.99,24.61,117.6,1.91,-6.18,15.0,8.83,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 量比介於 0.8 到 2.5,,核心 6/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
19,A,Y,84.93,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,68.61,80.17,8086,宏捷科,TPEX,櫃半導體,143.5,AI,待確認,暫不出手,回踩承接,業績成長,47.95,60.47,3,5.83,23.74,14.34,15.73,0.66,-9.75,10.0,16.52,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
20,A,Y,83.39,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,4,60.62,82.46,3526,凡甲,TPEX,櫃電子零組件,303.0,一般,待確認,暫不出手,平台突破,業績成長,18.8,18.11,2,11.5,16.67,8.8,23.42,2.67,-1.46,3.0,15.51,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 4/5；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
21,A,Y,83.39,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,4,66.58,75.03,6782,視陽,TWSE,生技,222.0,一般,待確認,暫不出手,回踩承接,業績成長,32.36,31.25,3,2.14,5.06,17.15,27.95,0.79,-7.88,3.0,17.98,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
22,B,Y,87.61,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,5,79.64,88.85,2059,川湖,TWSE,電子零組件,3980.0,AI,待確認,一般觀察,回踩承接,業績成長,38.87,37.97,3,-2.19,11.73,15.03,13.07,1.19,-3.16,11.0,18.63,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,MA60 在 MA120 之上,核心 5/6，加分 5/5；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 待確認
23,B,Y,82.49,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,5,63.98,84.59,3680,家登,TPEX,櫃半導體,488.5,一般,待確認,一般觀察,回踩承接,翻轉觀察,-23.43,21.38,2,-7.75,12.31,23.36,14.14,1.33,-5.88,9.0,15.46,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,最新月營收年增 > 0,核心 5/6，加分 5/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
24,B,Y,82.41,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,5,67.01,78.61,6414,樺漢,TWSE,電腦週邊,321.5,一般,3-5日延續,催化觀察,平台突破,業績成長,19.23,8.2,3,27.83,22.79,19.52,12.02,1.04,-1.38,7.0,10.34,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,MA60 在 MA120 之上,核心 5/6，加分 5/5；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
25,A,N,85.79,continuation,強勢續攻,N,N,,,Y,N,continuation,強勢續攻,6,5,5,67.54,69.54,8109,博大,TPEX,櫃電子零組件,123.0,一般,待確認,暫不出手,平台突破,業績成長,27.25,20.78,2,7.29,24.32,17.14,9.82,1.09,-1.99,0.0,18.64,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
26,A,N,84.29,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,5,5,61.26,69.86,5236,凌陽創新,TPEX,櫃半導體,162.0,AI,待確認,暫不出手,回踩承接,業績成長,40.06,16.29,2,-4.02,13.85,27.06,29.6,0.82,-9.24,0.0,17.72,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端 | 量比介於 0.8 到 2.5,,核心 6/6，加分 5/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
27,A,N,81.76,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,5,4,63.59,70.59,2382,廣達,TWSE,電腦週邊,321.0,AI,待確認,暫不出手,回踩承接,業績成長,88.42,64.51,3,-9.96,1.7,14.23,16.73,0.71,-6.96,15.0,13.42,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
28,A,N,80.83,early,早期起漲,N,N,,,Y,N,early,早期起漲,6,5,4,64.45,64.86,5434,崇越,TWSE,電子通路,413.5,CoWoS,待確認,暫不出手,回踩承接,業績成長,30.64,17.6,3,5.29,8.4,32.96,28.42,0.45,-5.81,7.0,17.14,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 CoWoS；訊號 待確認
29,A,N,78.22,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,5,4,60.99,56.16,3209,全科,TWSE,電子通路,53.5,一般,待確認,暫不出手,回踩承接,業績成長,11.85,21.37,3,7.01,7.6,27.68,59.94,0.77,-3.6,4.0,13.28,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
30,A,N,75.62,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,3,62.04,63.53,2890,永豐金,TWSE,金融業,31.9,一般,待確認,暫不出手,結構未完成,業績成長,50.7,39.71,3,7.14,3.62,3.74,10.38,0.66,-5.2,11.0,13.83,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,,核心 6/6，加分 3/5；型態 早期起漲；結構 結構未完成；題材 一般；訊號 待確認
31,B,N,77.51,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,4,66.48,71.08,5536,聖暉*,TPEX,櫃其他電子,881.0,AI,待確認,暫不出手,整理待確認,業績成長,60.12,33.88,3,29.36,3.5,18.57,30.33,0.74,-12.34,10.0,14.42,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 4/5；型態 早期起漲；結構 整理待確認；題材 AI；訊號 待確認
32,B,N,74.05,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,4,61.89,59.51,6117,迎廣,TWSE,電腦週邊,89.1,一般,待確認,暫不出手,回踩承接,業績成長,31.53,19.46,3,6.73,13.2,26.38,13.65,3.17,-3.05,1.0,16.46,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 4/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
