rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,85.39,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,73.38,79.03,2379,瑞昱,TWSE,半導體,817.0,AI,3-5日延續,催化觀察,未明確,法人占比 22.65% / 5日 -3.48%；外資 +185 張，投信 +210 張，自營 +308 張；分點主力 +166 張，占比 2.27%；籌碼4日上升 3/3，20日報酬 26.67%，距60日高點 -15.77%,3,追高風險,業績成長,20.6,17.92,3,-3.48,2.27,26.67,55.92,1.14,-15.77,14.0,12.72,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 早期起漲；結構 追高風險；題材 AI；資金 未明確；訊號 3-5日延續
12,A,Y,85.21,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,65.89,87.51,6197,佳必琪,TWSE,電子零組件,369.0,矽光子,待確認,一般觀察,未明確,法人占比 -9.13% / 5日 3.20%；外資 -295 張，投信 +3 張，自營 +75 張；分點主力 -362 張，占比 -9.99%；籌碼4日上升 1/3，20日報酬 13.36%，距60日高點 -8.89%,1,回踩承接,業績成長,45.21,30.75,3,3.2,-9.99,13.36,105.57,0.91,-8.89,9.0,14.56,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 早期起漲；結構 回踩承接；題材 矽光子；資金 未明確；訊號 待確認
13,A,Y,85.15,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,60.96,93.37,4961,天鈺,TWSE,半導體,175.0,一般,3-5日延續,催化觀察,未明確,法人占比 10.38% / 5日 27.80%；外資 +111 張，投信 +59 張，自營 +1 張；分點主力 +52 張，占比 6.02%；籌碼4日上升 0/3，20日報酬 7.03%，距60日高點 -6.67%；外資方向與5日法人方向一致,0,回踩承接,業績成長,24.76,7.17,2,27.8,6.02,7.03,14.38,0.81,-6.67,4.0,8.3,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
14,A,Y,84.17,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,64.01,84.66,3034,聯詠,TWSE,半導體,544.0,一般,3-5日延續,催化觀察,未明確,"法人占比 38.76% / 5日 -0.29%；外資 +1,063 張，投信 +568 張，自營 -301 張；分點主力 +1,077 張，占比 17.89%；籌碼4日上升 2/3，20日報酬 13.69%，距60日高點 -10.23%；分點主力買超占比偏高",2,整理待確認,尚未明確,18.96,9.82,3,-0.29,17.89,13.69,36.51,1.01,-10.23,14.0,13.61,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
15,A,Y,83.46,early,早期起漲,Y,Y,early,早期起漲,Y,Y,continuation,強勢續攻,5,4,4,67.85,76.27,2059,川湖,TWSE,電子零組件,8095.0,AI,待確認,一般觀察,①長線建倉,法人占比 12.90% / 5日 0.70%；外資 +12 張，投信 +43 張，自營 +3 張；分點主力 +129 張，占比 12.59%；籌碼4日上升 2/3，20日報酬 27.08%，距60日高點 -5.43%；外資方向與5日法人方向一致,2,回踩承接,業績成長,220.52,157.24,3,0.7,12.59,27.08,134.98,1.03,-5.43,11.0,15.93,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 早期起漲；結構 回踩承接；題材 AI；資金 ①長線建倉；訊號 待確認
16,A,Y,82.0,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,4,62.93,75.13,2395,研華,TWSE,電腦週邊,546.0,AI,3-5日延續,催化觀察,①長線建倉,法人占比 10.90% / 5日 16.98%；外資 +54 張，投信 +0 張，自營 +105 張；分點主力 +82 張，占比 4.60%；籌碼4日上升 2/3，20日報酬 17.29%，距60日高點 0.00%；外資方向與5日法人方向一致,2,平台突破,業績成長,73.39,46.7,3,16.98,4.6,17.29,58.72,2.98,0.0,10.0,13.21,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 強勢續攻；結構 平台突破；題材 AI；資金 ①長線建倉；訊號 3-5日延續
17,A,N,80.7,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,64.15,67.14,8046,南電,TWSE,電子零組件,1105.0,AI,3-5日延續,催化觀察,未明確,"法人占比 -4.54% / 5日 -4.23%；外資 -1,869 張，投信 +1,175 張，自營 +87 張；分點主力 +594 張，占比 3.07%；籌碼4日上升 1/3，20日報酬 30.46%，距60日高點 -14.01%；外資方向與5日法人方向一致",1,追高風險,業績成長,50.03,41.77,3,-4.23,3.07,30.46,71.05,1.08,-14.01,14.0,11.92,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 4/5；型態 早期起漲；結構 追高風險；題材 AI；資金 未明確；訊號 3-5日延續
18,A,N,80.57,early,早期起漲,Y,N,early,早期起漲,N,N,,,5,4,4,67.88,66.51,6548,長科*,TPEX,櫃半導體,83.5,一般,3-5日延續,催化觀察,未明確,"法人占比 -13.02% / 5日 1.38%；外資 -3,346 張，投信 +276 張，自營 -102 張；分點主力 -2,678 張，占比 -24.97%；籌碼4日上升 1/3，20日報酬 2.08%，距60日高點 -19.71%",1,結構未完成,業績成長,37.63,32.93,3,1.38,-24.97,2.08,61.2,0.85,-19.71,11.0,12.33,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正 | 估值不極端,,核心 5/5，加分 4/5；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
19,A,N,80.53,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,67.16,67.21,6274,台燿,TPEX,櫃電子零組件,1645.0,AI,3-5日延續,催化觀察,未明確,法人占比 0.92% / 5日 -4.12%；外資 -44 張，投信 +94 張，自營 +20 張；分點主力 +285 張，占比 4.90%；籌碼4日上升 1/3，20日報酬 9.67%，距60日高點 -14.32%；外資方向與5日法人方向一致,1,結構未完成,業績成長,107.72,111.39,3,-4.12,4.9,9.67,91.28,0.97,-14.32,14.0,12.86,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正 | 估值不極端,,核心 5/5，加分 4/5；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
20,A,N,77.07,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,66.75,69.23,7828,創新服務,TPEX,櫃半導體,1925.0,AI,3-5日延續,催化觀察,未明確,法人占比 20.19% / 5日 15.11%；外資 +71 張，投信 -19 張，自營 +12 張；分點主力 +60 張，占比 13.57%；籌碼4日上升 2/3，20日報酬 18.10%，距60日高點 -23.31%；外資方向與5日法人方向一致,2,結構未完成,業績成長,258.64,133.91,2,15.11,13.57,18.1,46.39,1.64,-23.31,6.0,8.62,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正,,核心 5/5，加分 3/5；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
21,A,N,76.41,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,63.85,69.56,2383,台光電,TWSE,電子零組件,5315.0,AI,3-5日延續,催化觀察,未明確,法人占比 14.86% / 5日 -3.58%；外資 +340 張，投信 +119 張，自營 -18 張；分點主力 -115 張，占比 -3.02%；籌碼4日上升 1/3，20日報酬 7.59%，距60日高點 -14.96%,1,結構未完成,業績成長,120.69,109.65,3,-3.58,-3.02,7.59,47.43,1.3,-14.96,12.0,12.68,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正,,核心 5/5，加分 3/5；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
22,A,N,76.18,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,70.17,60.52,2327,國巨*,TWSE,電子零組件,891.0,被動元件,3-5日延續,催化觀察,①長線建倉,"法人占比 3.38% / 5日 0.84%；外資 +3,477 張，投信 -1,537 張，自營 -601 張；分點主力 +128 張，占比 0.21%；籌碼4日上升 3/3，20日報酬 8.79%，距60日高點 -26.97%；外資方向與5日法人方向一致",3,結構未完成,業績成長,38.91,36.14,3,0.84,0.21,8.79,185.58,1.14,-26.97,15.0,12.18,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正,,核心 5/5，加分 3/5；型態 早期起漲；結構 結構未完成；題材 被動元件；資金 ①長線建倉；訊號 3-5日延續
23,A,N,75.43,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,3,64.76,63.53,6415,矽力*-KY,TWSE,半導體,551.0,一般,3-5日延續,催化觀察,未明確,法人占比 41.73% / 5日 1.44%；外資 +901 張，投信 -99 張，自營 -15 張；分點主力 +429 張，占比 7.28%；籌碼4日上升 2/3，20日報酬 11.88%，距60日高點 -20.61%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,2,結構未完成,業績成長,31.59,23.92,3,1.44,7.28,11.88,104.45,1.22,-20.61,12.0,8.59,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 20日報酬為正,,核心 5/5，加分 3/5；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 3-5日延續
